Comment,Designator,Footprint,LCSC Part #
,U$20,Adafruit tftcaptouchshield rev C-import-fps:ADAFRUIT_TEXT_30MM,
,U$7,Adafruit tftcaptouchshield rev C-import-fps:PCBFEAT-REV-040,
,"D5,D7",Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_ARROW_NOPASTE,
,"ICSP_CLK0,ICSP_SI0,ICSP_SO0",Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,"SCL_A5,SDA_A4",Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,
0.1uF,"C2,C3",Adafruit tftcaptouchshield rev C-import-fps:0805-NO,
10K,"R6,R8,R13,R14,R15,R16",Adafruit tftcaptouchshield rev C-import-fps:0805-NO,C17414
10uF,"C1,C4,C5",Adafruit tftcaptouchshield rev C-import-fps:0805-NO,
1N4148,D1,Adafruit tftcaptouchshield rev C-import-fps:SOD-323F,
2.2K,R9,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,C17520
"2.8"" TFT + CTP",U$2,Adafruit tftcaptouchshield rev C-import-fps:TFT_2.83IN_240X320_50PIN,
68,R1,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,C2933487
68 ohm,"R2,R3,R4",Adafruit tftcaptouchshield rev C-import-fps:0805-NO,C2933487
74HC4050,U3,Adafruit tftcaptouchshield rev C-import-fps:SOIC16,
ARDUINO_R3_ICSPSMT,U$17,Adafruit tftcaptouchshield rev C-import-fps:ARDUINOR3_ICSP_SMT,
AXP803,IC5,Adafruit tftcaptouchshield rev C-import-fps:SOT23,
BSS138,"Q2,Q3,Q4",Adafruit tftcaptouchshield rev C-import-fps:SOT23-WIDE,C52895
FIDUCIAL_1MM,"U$10,U$11,U$19",Adafruit tftcaptouchshield rev C-import-fps:FIDUCIAL_1MM,
MIC5225-3.3,IC4,Adafruit tftcaptouchshield rev C-import-fps:SOT23-5L,
MICROSD,U$3,Adafruit tftcaptouchshield rev C-import-fps:MICROSD,
SPST_TACT-EVQQ2,SW1,Adafruit tftcaptouchshield rev C-import-fps:EVQ-Q2,
