Ref,Val,Package,PosX,PosY,Rot,Side
"HEADER0","","2X20",42.500000,8.000000,-0.000000,bottom
"A0","","B3F-10XX",77.000000,30.500000,90.000000,top
"B0","","B3F-10XX",70.000000,24.000000,90.000000,top
"BUMPERS0","","1X04",77.000000,8.000000,0.000000,top
"DOWN0","","B3F-10XX",14.000000,24.000000,90.000000,top
"LEFT0","","B3F-10XX",6.500000,30.500000,90.000000,top
"POWER0","5V GND","1X02",10.000000,8.000000,0.000000,top
"RIGHT0","","B3F-10XX",21.500000,30.500000,90.000000,top
"SELECT0","","B3F-10XX",36.500000,23.500000,0.000000,top
"START0","","B3F-10XX",47.500000,23.500000,0.000000,top
"UNK_HOLE_0","","dummyfp0",3.500000,44.500000,0.000000,top
"UNK_HOLE_1","","dummyfp1",3.500000,3.500000,0.000000,top
"UNK_HOLE_2","","dummyfp2",81.500000,3.500000,0.000000,top
"UNK_HOLE_3","","dummyfp3",81.500000,44.500000,0.000000,top
"UP0","","B3F-10XX",14.000000,37.000000,90.000000,top
"X0","","B3F-10XX",70.000000,37.000000,90.000000,top
"Y0","","B3F-10XX",63.000000,30.500000,90.000000,top
