Designator,Mid X,Mid Y,Rotation,Layer
C1,4.5720,14.8590,0.00,Top
C2,17.2720,9.7790,0.00,Top
C3,12.7000,16.2560,180.00,Top
C4,4.5720,5.9690,0.00,Top
C5,4.5720,12.5730,0.00,Top
D1,16.5100,6.6040,90.00,Top
D2,10.2870,5.9690,180.00,Top
D3,20.5740,6.8580,90.00,Top
FB1,13.8430,6.6040,-90.00,Top
JP1,12.7000,2.6670,0.00,Top
R1,17.5260,11.9380,180.00,Top
R6,18.5420,6.6040,-90.00,Top
R7,22.6060,6.8580,-90.00,Top
R8,7.2390,6.7310,-90.00,Top
U1,12.1920,11.8110,90.00,Top
U3,4.5720,9.2710,0.00,Top
U$8,1.3970,7.8740,0.00,Top
U$16,21.3360,14.0970,0.00,Top
U$20,5.7150,18.2880,180.00,Bottom
U$21,24.7650,18.2880,180.00,Bottom
X1,16.2560,24.2570,180.00,Top
X2,9.2710,24.2570,180.00,Top
