Designator,Mid X,Mid Y,Rotation,Layer
ARD0,0.5080,53.8480,0.00,Bottom
C1,39.3700,42.7990,-90.00,Top
C2,24.6380,33.4010,180.00,Top
C3,37.7190,20.8280,180.00,Top
C4,5.7150,40.6400,0.00,Top
C5,39.3700,46.2280,-90.00,Top
C6,6.3500,7.4930,180.00,Top
C7,9.2710,22.8600,0.00,Top
C8,40.1320,40.1320,0.00,Top
C9,36.7030,33.0200,180.00,Top
CONN1,8.8900,3.1750,0.00,Top
D1,33.2740,45.7200,90.00,Top
IC1,32.1310,41.9100,180.00,Top
IC2,35.3060,36.4490,90.00,Top
ICSP_CLK0,58.9280,17.5260,90.00,Top
ICSP_CLK1,27.4320,36.7030,-90.00,Top
ICSP_CLK2,25.1460,36.7030,-90.00,Top
ICSP_SI0,63.5000,17.5260,90.00,Top
ICSP_SI1,59.9440,7.6200,180.00,Top
ICSP_SO0,61.2140,17.5260,90.00,Top
PIN3,55.1180,7.6200,0.00,Top
PLABEL0,55.1180,9.5250,0.00,Top
PLABEL1,1.3970,47.3710,0.00,Top
PLABEL2,1.2700,44.7040,0.00,Top
PLABEL3,1.2700,42.1640,0.00,Top
PLABEL4,60.4520,15.6210,0.00,Top
PLABEL5,60.3250,14.6050,0.00,Top
PLABEL6,62.7380,14.6050,0.00,Top
PLABEL7,59.9440,19.5580,0.00,Top
PLABEL8,57.1500,12.7000,90.00,Top
PLABEL9,65.2780,12.7000,90.00,Top
PLABEL10,58.0390,29.7180,0.00,Top
PLABEL11,46.2280,43.9420,0.00,Top
PLABEL12,69.2150,9.6520,90.00,Top
PLABEL13,4.6990,1.7780,90.00,Top
PLABEL14,57.7850,8.8900,0.00,Top
PLABEL15,60.8330,5.2070,0.00,Top
PLABEL16,55.2450,5.2070,0.00,Top
PLABEL17,15.4940,51.6890,90.00,Top
PLABEL18,21.5900,51.6890,90.00,Top
PLABEL19,18.5420,53.3400,0.00,Top
PLABEL20,14.0970,5.8420,0.00,Top
PLABEL21,25.0190,41.0210,90.00,Top
PLABEL22,27.4320,41.0210,90.00,Top
Q1,38.4810,10.0330,0.00,Top
Q2,15.3670,10.4140,-90.00,Top
Q3,9.7790,10.4140,-90.00,Top
R1,37.5920,12.9540,0.00,Top
R2,37.5920,14.9860,0.00,Top
R3,37.5920,17.0180,0.00,Top
R4,37.5920,19.0500,0.00,Top
R5,7.1120,10.4140,90.00,Top
R6,29.5910,42.0370,-90.00,Top
R7,12.5730,10.4140,90.00,Top
R8,52.1970,8.0010,90.00,Top
R9,50.1650,9.5250,-90.00,Top
R10,41.6560,8.5090,90.00,Top
R11,21.8440,8.8900,90.00,Top
R12,19.5580,8.8900,90.00,Top
R13,29.3370,36.4490,-90.00,Top
R14,30.8610,36.4490,-90.00,Top
SW2,1.7780,5.0800,90.00,Top
TFT1,43.9420,27.1780,-90.00,Bottom
U1,36.5760,45.3390,180.00,Top
U2,36.5760,41.2750,180.00,Top
U3,30.2260,28.1940,-90.00,Top
U$3,18.7960,25.4000,0.00,Top
U$10,66.2940,47.4980,180.00,Top
U$11,4.0640,13.2080,180.00,Top
U$19,2.5400,51.3080,0.00,Top
U$20,0.3810,12.4460,0.00,Top
VIO0,18.5420,51.5620,0.00,Top
X1,9.2710,31.3690,-90.00,Top
