Designator,Mid X,Mid Y,Rotation,Layer
BAT0,75.1840,6.3500,180.00,Top
C1,16.5100,35.0520,180.00,Top
C5,33.7820,51.8160,0.00,Top
D1,20.3200,23.1140,-90.00,Top
IC1,44.4500,35.3060,-90.00,Top
IC2,23.1140,32.0040,180.00,Top
IC2'0,23.1140,46.4820,0.00,Top
IC3,69.5960,18.7960,90.00,Top
ISP0,57.9120,18.5420,-90.00,Bottom
JP1,38.3540,35.3060,-90.00,Top
JP2,50.5460,35.3060,90.00,Top
JP3,44.9580,56.6420,180.00,Top
LED1,89.9160,39.8780,90.00,Top
Q1,76.2000,16.2560,-90.00,Top
R1,44.7040,13.9700,180.00,Top
R2,27.9400,19.0500,180.00,Top
R2'0,27.9400,23.3680,180.00,Top
R3,11.9380,32.7660,-90.00,Top
R4,8.6360,35.5600,-90.00,Top
R5,8.6360,49.0220,-90.00,Top
R6,11.9380,45.7200,90.00,Top
R7,84.8360,46.2280,90.00,Top
R8,58.6740,26.1620,0.00,Top
R9,72.8980,26.1620,180.00,Top
R10,23.0734,56.8147,0.00,Top
S1,3.5560,31.4960,-90.00,Top
S2,3.5560,41.4020,-90.00,Top
S3,3.5560,51.3080,-90.00,Top
SW1,91.1860,49.5300,90.00,Top
TM1,89.6620,17.7800,-90.00,Top
U$1,14.2240,2.7940,0.00,Top
U$2,20.2133,64.5363,0.00,Top
