Comment,Designator,Footprint,LCSC Part #
,"JP1,JP4,MAG_HDR0",Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:1X04_ROUND,C42431795
,JP2,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:1X12_ROUND,C7501588
,JP3,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:1X16_ROUND,C7501270
,U$50,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:ADAFRUIT_3.5MM,
,U$13,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:FEATHERLOGO_MED,
,U$51,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:PCBFEAT-REV-040,
,U$31,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:STEMMAQT,
0.1uF,"C1,C4",Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:0603-NO,C14663
10K,"R1,R2,R3,R4,R5,R7",Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:0603-NO,C98220
10uF,C2,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:0805-NO,
1uF,C5,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:0603-NO,C5673
FEATHERWING,MS1,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:FEATHERWING,
KMR2,SW1,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:BTN_KMR2_4.6X2.8,
LIS3MDL,IC1,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:LGA12_2X2MM,
LSM6DSOX,U$35,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:LGA-14L,
STEMMA_I2C_QT,CONN4,Adafruit ISM330DHCX + LIS3MDL FeatherWing-import-fps:JST_SH4,C160404
