Comment,Designator,Footprint,LCSC Part #
,U$4,adafruit_rgblcdshield-import-fps:ADAFRUIT_3.5MM,
,E$1,adafruit_rgblcdshield-import-fps:PCBFEAT-REV-040,
,PLABEL1,adafruit_rgblcdshield-import-fps:PLABEL1,
,PLABEL10,adafruit_rgblcdshield-import-fps:PLABEL10,
,PLABEL11,adafruit_rgblcdshield-import-fps:PLABEL11,
,PLABEL12,adafruit_rgblcdshield-import-fps:PLABEL12,
,PLABEL13,adafruit_rgblcdshield-import-fps:PLABEL13,
,PLABEL14,adafruit_rgblcdshield-import-fps:PLABEL14,
,PLABEL15,adafruit_rgblcdshield-import-fps:PLABEL15,
,PLABEL2,adafruit_rgblcdshield-import-fps:PLABEL2,
,PLABEL3,adafruit_rgblcdshield-import-fps:PLABEL3,
,PLABEL4,adafruit_rgblcdshield-import-fps:PLABEL4,
,PLABEL5,adafruit_rgblcdshield-import-fps:PLABEL5,
,PLABEL6,adafruit_rgblcdshield-import-fps:PLABEL6,
,PLABEL7,adafruit_rgblcdshield-import-fps:PLABEL7,
,PLABEL8,adafruit_rgblcdshield-import-fps:PLABEL8,
,PLABEL9,adafruit_rgblcdshield-import-fps:PLABEL9,
10K,TM1,adafruit_rgblcdshield-import-fps:RTRIM3314J,
220,BLUE0,adafruit_rgblcdshield-import-fps:0805-NO,
220,RED0,adafruit_rgblcdshield-import-fps:0805-NO,C2933369
330,GRN0,adafruit_rgblcdshield-import-fps:0805-NO,
4.7K,"R1,R2",adafruit_rgblcdshield-import-fps:0805-NO,C2907264
6mm,"DOWN0,LEFT0,RESET0,RIGHT0,SELECT0,UP0",adafruit_rgblcdshield-import-fps:6MMX6MM_TACTILE_SMT,
ARDUINOR3-NOIOREF-NOTEXT,U1,adafruit_rgblcdshield-import-fps:ARDUINOR3-NOTEXT-NOIOREF,
HD44780LCD_RGBLONGPINS,U$1,adafruit_rgblcdshield-import-fps:LCD1602-RGB,
MCP23017SS,IC1,adafruit_rgblcdshield-import-fps:SSOP28,
