Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit Feather M0 RFMxx-import-fps:1X01_ROUND,C7501259
,JP5,Adafruit Feather M0 RFMxx-import-fps:1X03_ROUND,C49257
,JP3,Adafruit Feather M0 RFMxx-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather M0 RFMxx-import-fps:1X16_ROUND,C7501270
,"U$7,U$12",Adafruit Feather M0 RFMxx-import-fps:ADAFRUIT_3.5MM,
,U$9,Adafruit Feather M0 RFMxx-import-fps:FEATHERLOGO,
,U$13,Adafruit Feather M0 RFMxx-import-fps:PCBFEAT-REV-040,
,"TP1,TP2",Adafruit Feather M0 RFMxx-import-fps:TESTPOINT_ROUND_1.5MM,
100k,"R1,R3",Adafruit Feather M0 RFMxx-import-fps:0603-NO,C25803
100K,R6,Adafruit Feather M0 RFMxx-import-fps:0603-NO,C25803
10K\,R8,Adafruit Feather M0 RFMxx-import-fps:0603-NO,C98220
10uF,"C5,C9",Adafruit Feather M0 RFMxx-import-fps:0805-NO,
10µF,"C3,C6,C8",Adafruit Feather M0 RFMxx-import-fps:0805-NO,
1K,R2,Adafruit Feather M0 RFMxx-import-fps:0603-NO,C2907002
1uF,"C1,C7,C14",Adafruit Feather M0 RFMxx-import-fps:0603-NO,C5673
2.2K,R7,Adafruit Feather M0 RFMxx-import-fps:0603-NO,C4190
22pF,"C2,C4",Adafruit Feather M0 RFMxx-import-fps:0603-NO,C105620
32.768,X2,Adafruit Feather M0 RFMxx-import-fps:XTAL3215,
AP2112K-3.3,U2,Adafruit Feather M0 RFMxx-import-fps:SOT23-5,
ATSAMD21G18_QFN,U$4,Adafruit Feather M0 RFMxx-import-fps:TQFN48_7MM,
"FIDUCIAL""""","U$34,U$35",Adafruit Feather M0 RFMxx-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather M0 RFMxx-import-fps:JSTPH2,
MBR120,D1,Adafruit Feather M0 RFMxx-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit Feather M0 RFMxx-import-fps:SOT23-5,
microUSB,X3,Adafruit Feather M0 RFMxx-import-fps:4UCONN_20329_V2,
ORANGE,CHG0,Adafruit Feather M0 RFMxx-import-fps:CHIPLED_0805_NOOUTLINE,
RED,L0,Adafruit Feather M0 RFMxx-import-fps:CHIPLED_0805_NOOUTLINE,
RFM69HCW,U4,Adafruit Feather M0 RFMxx-import-fps:RFMHCW_SMT,
SPST_TACT-KMR2,SW1,Adafruit Feather M0 RFMxx-import-fps:KMR2,
uFL,X4,Adafruit Feather M0 RFMxx-import-fps:U.FL,
