Ref,Val,Package,PosX,PosY,Rot,Side
"SJ1","ISENSEA","SOLDERJUMPER_ARROW_NOPASTE",6.096000,0.508000,180.000000,bottom
"SJ2","ISENSEB","SOLDERJUMPER_ARROW_NOPASTE",6.096000,2.921000,180.000000,bottom
"U$17","","ADAFRUIT_3.5MM",4.191000,20.193000,180.000000,bottom
"C1","10µF/16V","0805-NO",2.413000,21.971000,90.000000,top
"C2","10µF","0805-NO",4.445000,5.207000,0.000000,top
"C3","0.1uF","0805-NO",4.064000,14.986000,-90.000000,top
"C4","10µF/16V","0805-NO",5.969000,14.986000,-90.000000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",11.557000,16.510000,0.000000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",0.000000,0.000000,0.000000,top
"J1","VMOTORIN","TERMBLOCK_1X2-3.5MM",7.112000,20.320000,180.000000,top
"JP2","","1X02_ROUND",12.954000,6.350000,-90.000000,top
"JP3","","1X02_ROUND",12.954000,11.430000,-90.000000,top
"JP4","","1X02_ROUND",12.954000,16.510000,90.000000,top
"JP5","","1X08_ROUND_70",0.254000,11.430000,-90.000000,top
"Q1","DMG3415U","SOT23-WIDE",9.144000,15.113000,0.000000,top
"R1","0.2Ω","_1206",6.096000,2.921000,0.000000,top
"R2","0.2Ω","_1206",6.096000,0.508000,0.000000,top
"U$13","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",12.954000,21.590000,0.000000,top
"U$14","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",12.954000,1.270000,0.000000,top
"U$15","","SYMBOL_PLUS",2.413000,19.050000,0.000000,top
"U$16","","SYMBOL_MINUS",11.430000,19.050000,0.000000,top
"U1","DRV8833PWPR","HTSSOP16",6.858000,9.144000,90.000000,top
