Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit Qualia S3 RGB666-import-fps:1X01_ROUND,C7501259
,JP1,Adafruit Qualia S3 RGB666-import-fps:1X11_ROUND,C2894934
,U$46,Adafruit Qualia S3 RGB666-import-fps:ADAFRUIT_5MM,
,U$49,Adafruit Qualia S3 RGB666-import-fps:ADAFRUIT_TEXT_30MM,
,U$44,Adafruit Qualia S3 RGB666-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Qualia S3 RGB666-import-fps:PLABEL0,
,PLABEL1,Adafruit Qualia S3 RGB666-import-fps:PLABEL1,
,PLABEL10,Adafruit Qualia S3 RGB666-import-fps:PLABEL10,
,PLABEL11,Adafruit Qualia S3 RGB666-import-fps:PLABEL11,
,PLABEL12,Adafruit Qualia S3 RGB666-import-fps:PLABEL12,
,PLABEL13,Adafruit Qualia S3 RGB666-import-fps:PLABEL13,
,PLABEL14,Adafruit Qualia S3 RGB666-import-fps:PLABEL14,
,PLABEL15,Adafruit Qualia S3 RGB666-import-fps:PLABEL15,
,PLABEL16,Adafruit Qualia S3 RGB666-import-fps:PLABEL16,
,PLABEL17,Adafruit Qualia S3 RGB666-import-fps:PLABEL17,
,PLABEL18,Adafruit Qualia S3 RGB666-import-fps:PLABEL18,
,PLABEL19,Adafruit Qualia S3 RGB666-import-fps:PLABEL19,
,PLABEL2,Adafruit Qualia S3 RGB666-import-fps:PLABEL2,
,PLABEL20,Adafruit Qualia S3 RGB666-import-fps:PLABEL20,
,PLABEL21,Adafruit Qualia S3 RGB666-import-fps:PLABEL21,
,PLABEL22,Adafruit Qualia S3 RGB666-import-fps:PLABEL22,
,PLABEL23,Adafruit Qualia S3 RGB666-import-fps:PLABEL23,
,PLABEL24,Adafruit Qualia S3 RGB666-import-fps:PLABEL24,
,PLABEL25,Adafruit Qualia S3 RGB666-import-fps:PLABEL25,
,PLABEL26,Adafruit Qualia S3 RGB666-import-fps:PLABEL26,
,PLABEL27,Adafruit Qualia S3 RGB666-import-fps:PLABEL27,
,PLABEL28,Adafruit Qualia S3 RGB666-import-fps:PLABEL28,
,PLABEL29,Adafruit Qualia S3 RGB666-import-fps:PLABEL29,
,PLABEL3,Adafruit Qualia S3 RGB666-import-fps:PLABEL3,
,PLABEL30,Adafruit Qualia S3 RGB666-import-fps:PLABEL30,
,PLABEL31,Adafruit Qualia S3 RGB666-import-fps:PLABEL31,
,PLABEL32,Adafruit Qualia S3 RGB666-import-fps:PLABEL32,
,PLABEL33,Adafruit Qualia S3 RGB666-import-fps:PLABEL33,
,PLABEL34,Adafruit Qualia S3 RGB666-import-fps:PLABEL34,
