Designator,Comment,Footprint,OOMP ID,Reason
BOOT0,RKB,Adafruit Qualia S3 RGB666-import-fps:BTN_RKB2_4.6X2.8,,No verified LCSC part number
C1,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C7,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C18,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C19,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C20,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C22,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C23,10uF,Adafruit Qualia S3 RGB666-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,MBR0540,Adafruit Qualia S3 RGB666-import-fps:SOD-123,,No verified LCSC part number
D2,3.6V,Adafruit Qualia S3 RGB666-import-fps:SOD-323,,No verified LCSC part number
DOWN0,TL3330AF260QG,Adafruit Qualia S3 RGB666-import-fps:SPST_TACTILE_RA,,No verified LCSC part number
IC1,PCA9554PW,Adafruit Qualia S3 RGB666-import-fps:TSSOP16,electronic_ic_tssop_16_logic_io_expander_texas_instruments_pca9554pw,No verified LCSC part number
J1,40P_FPC_BOTCON,Adafruit Qualia S3 RGB666-import-fps:FPC_40,,No verified LCSC part number
L1,6.8uH,Adafruit Qualia S3 RGB666-import-fps:INDUCTOR_5X5MM_NR5040_NOTHERMALS,,No verified LCSC part number
PC2,100uF/6.3V,Adafruit Qualia S3 RGB666-import-fps:PANASONIC_D,,No verified LCSC part number
PLABEL0,,Adafruit Qualia S3 RGB666-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit Qualia S3 RGB666-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit Qualia S3 RGB666-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit Qualia S3 RGB666-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit Qualia S3 RGB666-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit Qualia S3 RGB666-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit Qualia S3 RGB666-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit Qualia S3 RGB666-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit Qualia S3 RGB666-import-fps:PLABEL8,,No verified LCSC part number
