Comment,Designator,Footprint,LCSC Part #
,U$14,MCP73833_QFN_v1.0-import-fps:ADAFRUIT200MIL,
10K/THERM,R7,MCP73833_QFN_v1.0-import-fps:0805-THM,C17414
10uF,"C1,C2",MCP73833_QFN_v1.0-import-fps:0805,
150,"R1,R2,R3",MCP73833_QFN_v1.0-import-fps:0805,C2907300
150K,RT2,MCP73833_QFN_v1.0-import-fps:R0805,C2907228
1K,RT1,MCP73833_QFN_v1.0-import-fps:R0805,C17513
BATT_IN_0.1,JP5,MCP73833_QFN_v1.0-import-fps:1X02_OVAL,C492401
BATT_IN_JST,CN2,MCP73833_QFN_v1.0-import-fps:JSTPH2,
FIDUCIAL1.5X3,"JP2,JP4",MCP73833_QFN_v1.0-import-fps:FIDUCIAL-1X2.5,
LOAD_0.1,JP3,MCP73833_QFN_v1.0-import-fps:1X02_OVAL,C492401
LOAD_JST,CN3,MCP73833_QFN_v1.0-import-fps:JSTPH2,
MCP73833T-AMI/MF,U1,MCP73833_QFN_v1.0-import-fps:DFN10_3X3MM,
Power-RED,LED3,MCP73833_QFN_v1.0-import-fps:CHIPLED_0805,
PROG,R4,MCP73833_QFN_v1.0-import-fps:0805-THM,
PWR_IN_0.1,JP1,MCP73833_QFN_v1.0-import-fps:1X02_OVAL,C492401
STAT,JP6,MCP73833_QFN_v1.0-import-fps:1X02_OVAL,C492401
STAT1-ORANGE,LED1,MCP73833_QFN_v1.0-import-fps:CHIPLED_0805,
STAT2-GREEN,LED2,MCP73833_QFN_v1.0-import-fps:CHIPLED_0805,
USB,CN1,MCP73833_QFN_v1.0-import-fps:USB-MINIB_LARGER,
