Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit Infrared IR Remote Transceiver-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CONN1,STEMMA_I2C_RASMT,Adafruit Infrared IR Remote Transceiver-import-fps:JSTPH4,,No verified LCSC part number
D1,YELLOW,Adafruit Infrared IR Remote Transceiver-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_yellow,No verified LCSC part number
D2,GREEN,Adafruit Infrared IR Remote Transceiver-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
D3,YELLOW,Adafruit Infrared IR Remote Transceiver-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_yellow,No verified LCSC part number
D4,1206 IR 940nm,Adafruit Infrared IR Remote Transceiver-import-fps:CHIPLED_1206,electronic_led_1206,No verified LCSC part number
D5,1206 IR 940nm Side,Adafruit Infrared IR Remote Transceiver-import-fps:LED_1206_SIDE,electronic_led_1206,No verified LCSC part number
O1,IRM-H6XXT,Adafruit Infrared IR Remote Transceiver-import-fps:IRM-H6XXT,,No verified LCSC part number
PLABEL0,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit Infrared IR Remote Transceiver-import-fps:PLABEL17,,No verified LCSC part number
Q1,AO3406,Adafruit Infrared IR Remote Transceiver-import-fps:SOT23-WIDE,,No verified LCSC part number
U$5,,Adafruit Infrared IR Remote Transceiver-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$12,,Adafruit Infrared IR Remote Transceiver-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$13,,Adafruit Infrared IR Remote Transceiver-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
