Designator,Mid X,Mid Y,Rotation,Layer
C1,11.1760,10.9855,90.00,Top
CONN1,5.0800,8.8900,90.00,Top
D1,12.9540,13.4620,90.00,Top
D2,4.1910,1.5240,90.00,Top
D3,12.9540,14.9860,90.00,Top
D4,21.8440,8.8900,0.00,Top
D5,24.1300,8.8900,90.00,Top
JP1,13.9700,2.5400,180.00,Top
O1,14.7320,8.8900,0.00,Top
PLABEL0,10.0330,12.9540,0.00,Top
PLABEL1,8.5090,14.4780,0.00,Top
PLABEL2,9.0170,3.6830,0.00,Top
PLABEL3,11.3030,0.2540,0.00,Top
PLABEL4,13.8430,3.6830,0.00,Top
PLABEL5,15.8750,0.5080,0.00,Top
PLABEL6,0.5080,1.0160,0.00,Top
PLABEL7,1.1430,15.8750,0.00,Top
PLABEL8,8.7630,13.9700,90.00,Bottom
PLABEL9,13.9700,12.5730,90.00,Bottom
PLABEL10,7.2390,0.7620,90.00,Bottom
PLABEL11,24.7650,4.9530,180.00,Bottom
PLABEL12,3.6830,11.3030,180.00,Bottom
PLABEL13,5.5880,9.3980,180.00,Bottom
PLABEL14,2.9210,7.3660,180.00,Bottom
PLABEL15,4.4450,5.3340,180.00,Bottom
PLABEL16,0.3810,13.0810,90.00,Bottom
PLABEL17,20.8280,16.2560,180.00,Bottom
Q1,19.0500,9.0170,-90.00,Top
R1,15.8750,13.3350,0.00,Top
R2,15.8750,14.8590,0.00,Top
R3,7.1120,1.5240,0.00,Top
R4,11.1760,7.4930,90.00,Top
R5,18.9230,11.9380,180.00,Top
R6,18.7960,6.0960,180.00,Top
R7,18.9230,13.4620,180.00,Top
U$5,19.9390,1.3970,180.00,Bottom
U$12,4.1910,0.7620,180.00,Bottom
U$13,20.7010,2.9210,90.00,Top
