Designator,Comment,Footprint,OOMP ID,Reason
A0,,Adafruit INA228 I2C Power Monitor-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A1,,Adafruit INA228 I2C Power Monitor-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
C2,10uF,Adafruit INA228 I2C Power Monitor-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit INA228 I2C Power Monitor-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
IC1,INA228,Adafruit INA228 I2C Power Monitor-import-fps:MSOP10,electronic_ic_vssop_10_power_monitor_current_monitor_texas_instruments_ina228,No verified LCSC part number
PLABEL0,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL19,,No verified LCSC part number
PLABEL20,,Adafruit INA228 I2C Power Monitor-import-fps:PLABEL20,,No verified LCSC part number
R1,HoLLR2512-2W-15mR-1%,Adafruit INA228 I2C Power Monitor-import-fps:2512,,No verified LCSC part number
U$1,,Adafruit INA228 I2C Power Monitor-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$30,,Adafruit INA228 I2C Power Monitor-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$31,,Adafruit INA228 I2C Power Monitor-import-fps:STEMMAQT,,No verified LCSC part number
U$32,,Adafruit INA228 I2C Power Monitor-import-fps:STEMMAQT,,No verified LCSC part number
X1,3.5mm term,Adafruit INA228 I2C Power Monitor-import-fps:TERMBLOCK_1X3-3.5MM,,No verified LCSC part number
