Designator,Comment,Footprint,OOMP ID,Reason
C1,0.1uF,Adafruit 40pin TFT friend-import-fps:_0805MP,,No verified LCSC part number
C2,1uF,Adafruit 40pin TFT friend-import-fps:_0805MP,,No verified LCSC part number
C6,10uF,Adafruit 40pin TFT friend-import-fps:_0805MP,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C7,10uF,Adafruit 40pin TFT friend-import-fps:_0805MP,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,1uF,Adafruit 40pin TFT friend-import-fps:_0805MP,,No verified LCSC part number
D1,MM3Z24VT1G,Adafruit 40pin TFT friend-import-fps:SMADIODE,,No verified LCSC part number
D2,MBR0540,Adafruit 40pin TFT friend-import-fps:SOD-123,,No verified LCSC part number
J1,40PINFPCM4-1734839-0,Adafruit 40pin TFT friend-import-fps:4-1734839-0,,No verified LCSC part number
L1,6.8uH power L CID 2276,Adafruit 40pin TFT friend-import-fps:INDUCTOR_5X5MM_NR5040_NOTHERMALS,,No verified LCSC part number
R2,6Ω,Adafruit 40pin TFT friend-import-fps:_0805MP,,No verified LCSC part number
RED0,,Adafruit 40pin TFT friend-import-fps:1X08-BIG,,No verified LCSC part number
U2,MIC5225-3.3v,Adafruit 40pin TFT friend-import-fps:SOT23-5,,No verified LCSC part number
U3,FAN5333BSX,Adafruit 40pin TFT friend-import-fps:SOT23-5@1,,No verified LCSC part number
U$15,,Adafruit 40pin TFT friend-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
