Comment,Designator,Footprint,LCSC Part #
,"R1,R2",Adafruit Proto Shield-import-fps:0207_5V,
,JP9,Adafruit Proto Shield-import-fps:1X06-BIG,C37208
,"JP1,JP4",Adafruit Proto Shield-import-fps:1X08-BIG,C492421
,U$36,Adafruit Proto Shield-import-fps:ADAFRUIT_9MM,
,"C1,C2",Adafruit Proto Shield-import-fps:C025-025X050,
,"LED1,LED2",Adafruit Proto Shield-import-fps:LED3MM,
3-STRIP,"U$5,U$10,U$11,U$12,U$13,U$14,U$15,U$17,U$18,U$20,U$21,U$22,U$23,U$26,U$28,U$29,U$30,U$31,U$32,U$33",Adafruit Proto Shield-import-fps:3-STRIP,
ARDUINO_R3_ICSP,M1,Adafruit Proto Shield-import-fps:ARDUINOR3_ICSP,
PERFHOLE,"U$2,U$4,U$6,U$7,U$8,U$9,U$16,U$19,U$25,U$27,U$34,U$35,U$37,U$38,U$39,U$40,U$41",Adafruit Proto Shield-import-fps:PERFHOLE,
PINHD-1X10,U$1,Adafruit Proto Shield-import-fps:1X10-BIG,
Reset,"RESET0,S1",Adafruit Proto Shield-import-fps:B3F-10XX,
SMD-14,IC1,Adafruit Proto Shield-import-fps:SO-14NMW,
