Designator,Mid X,Mid Y,Rotation,Layer
C1,63.6727,43.5711,0.00,Top
C2,66.6649,7.4117,90.00,Top
IC1,6.3601,37.8003,0.00,Top
JP1,36.8300,6.3500,180.00,Top
JP4,54.6100,46.9900,180.00,Top
JP9,57.1500,6.3500,0.00,Top
LED1,2.6213,50.0279,-90.00,Top
LED2,14.8691,3.1293,-90.00,Top
M1,0.0000,0.0000,0.00,Top
R1,9.4437,51.3181,0.00,Top
R2,11.5671,4.1453,90.00,Top
RESET0,5.1401,3.7015,180.00,Top
S1,21.6001,3.8913,0.00,Top
U$1,30.2260,46.9900,0.00,Top
U$2,3.0581,27.8943,0.00,Top
U$4,14.9961,6.8123,0.00,Top
U$5,48.7781,20.2743,90.00,Top
U$6,5.5981,27.8943,0.00,Top
U$7,10.1701,48.9763,0.00,Top
U$8,5.5981,30.4343,0.00,Top
U$9,8.1381,27.8943,0.00,Top
U$10,46.2381,32.9743,90.00,Top
U$11,46.2381,20.2743,90.00,Top
U$12,48.7781,32.9743,90.00,Top
U$13,51.1911,32.9743,90.00,Top
U$14,51.3181,20.2743,90.00,Top
U$15,43.8251,32.9743,90.00,Top
U$16,26.0451,4.0183,0.00,Top
U$17,28.4581,32.9743,90.00,Top
U$18,30.9981,20.2743,90.00,Top
U$19,8.1381,30.4343,0.00,Top
U$20,33.5381,32.9743,90.00,Top
U$21,38.6181,32.9743,90.00,Top
U$22,36.0781,20.2743,90.00,Top
U$23,38.6181,20.2743,90.00,Top
U$25,10.6781,27.8943,0.00,Top
U$26,28.4581,20.2743,90.00,Top
U$27,10.6781,30.4343,0.00,Top
U$28,41.1581,32.9743,90.00,Top
U$29,30.9981,32.9743,90.00,Top
U$30,36.0781,32.9743,90.00,Top
U$31,33.5381,20.2743,90.00,Top
U$32,43.6981,20.2743,90.00,Top
U$33,41.1581,20.2743,90.00,Top
U$34,13.2181,35.5143,90.00,Top
U$35,15.7581,35.5143,90.00,Top
U$36,10.6680,42.6720,-90.00,Bottom
U$37,13.2181,38.0543,90.00,Top
U$38,15.7581,38.0543,90.00,Top
U$39,13.2181,40.5943,90.00,Top
U$40,15.7581,40.5943,90.00,Top
U$41,15.7581,43.1343,90.00,Top
