Comment,Designator,Footprint,LCSC Part #
,"JP1,JP3",Adafruit QT Py ESP32 Pico-import-fps:1X07_CASTEL,C7501585
,U$12,Adafruit QT Py ESP32 Pico-import-fps:PCBFEAT-REV-040,
,U$3,Adafruit QT Py ESP32 Pico-import-fps:QTPY_ESP32_BOT,
,U$22,Adafruit QT Py ESP32 Pico-import-fps:QTPY_ESP32_TOP,
,GND0,Adafruit QT Py ESP32 Pico-import-fps:TESTPOINT_MINUS_1X3MM,
,VBAT0,Adafruit QT Py ESP32 Pico-import-fps:TESTPOINT_PLUS_1X3MM,
  NSR0320,"D1,D2",Adafruit QT Py ESP32 Pico-import-fps:SOD-323_MINI,
.1uF,C5,Adafruit QT Py ESP32 Pico-import-fps:_0402NO,
0.1uF,C11,Adafruit QT Py ESP32 Pico-import-fps:_0402NO,C60474
1.2pF,"C7,C9",Adafruit QT Py ESP32 Pico-import-fps:_0402NO,
10K,"R1,R2,R3,R7",Adafruit QT Py ESP32 Pico-import-fps:_0402NO,C2906861
1uF,C19,Adafruit QT Py ESP32 Pico-import-fps:0603-NO_WIDE,C5673
1uF,"C2,C3,C12",Adafruit QT Py ESP32 Pico-import-fps:_0402NO,C2887021
2.2nH,L2,Adafruit QT Py ESP32 Pico-import-fps:_0402,
2.4GHz,X1,Adafruit QT Py ESP32 Pico-import-fps:ANT_2450AT18B100,
22K,R4,Adafruit QT Py ESP32 Pico-import-fps:_0402NO,C82868
22uF,"C1,C6,C8",Adafruit QT Py ESP32 Pico-import-fps:0805-NO,
5.1K,"R5,R6",Adafruit QT Py ESP32 Pico-import-fps:_0402NO,C25905
AP2112K-3.3,U1,Adafruit QT Py ESP32 Pico-import-fps:SOT23-5,
BOOT0,Q1,Adafruit QT Py ESP32 Pico-import-fps:BTN_KMR2_4.6X2.8,
CP2102N-24,IC1,Adafruit QT Py ESP32 Pico-import-fps:QFN24_4MM_SMSC,
DUAL NPN,Q5,Adafruit QT Py ESP32 Pico-import-fps:SOT363,
ESP-32-PICO-V3-02,X2,Adafruit QT Py ESP32 Pico-import-fps:QFN48_7X7,
FIDUCIAL_1MM,"U$6,U$8",Adafruit QT Py ESP32 Pico-import-fps:FIDUCIAL_1MM,
reset,Q2,Adafruit QT Py ESP32 Pico-import-fps:BTN_KMR2_4.6X2.8,
STEMMA_I2C_QTSKINNY,CONN1,Adafruit QT Py ESP32 Pico-import-fps:JST_SH4_SKINNY,
"TPB1,27","SWC1,SWC2","Adafruit QT Py ESP32 Pico-import-fps:B1,27",
USB TYPE C,X6,Adafruit QT Py ESP32 Pico-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED1,Adafruit QT Py ESP32 Pico-import-fps:SK6805_1515,
