Designator,Mid X,Mid Y,Rotation,Layer
C1,-3.2385,0.2540,-90.00,Top
C20,3.0480,-3.3655,180.00,Top
CHG0,9.1440,9.5250,90.00,Top
CONN1,0.0000,-7.2390,0.00,Top
D2,3.6195,0.0000,-90.00,Top
DONE0,-9.0170,9.6520,90.00,Top
JP1,16.5100,0.0000,-90.00,Top
JP2,-16.5100,0.0000,90.00,Top
PLABEL0,-20.6375,7.6200,90.00,Top
PLABEL1,-20.6375,5.0800,90.00,Top
PLABEL2,-20.6375,2.5400,90.00,Top
PLABEL3,-20.6375,0.0000,90.00,Top
PLABEL4,-20.6375,-2.5400,90.00,Top
PLABEL5,-20.6375,-5.0800,90.00,Top
PLABEL6,-20.6375,-7.6200,90.00,Top
PLABEL7,20.7645,7.6200,90.00,Top
PLABEL8,20.7645,5.0800,90.00,Top
PLABEL9,20.7645,2.5400,90.00,Top
PLABEL10,20.7645,0.0000,90.00,Top
PLABEL11,20.7645,-2.5400,90.00,Top
PLABEL12,20.7645,-5.0800,90.00,Top
PLABEL13,20.7645,-7.6200,90.00,Top
PLABEL14,3.7465,-10.0965,0.00,Top
PLABEL15,10.3505,9.0805,0.00,Top
PLABEL16,-13.4620,9.2075,0.00,Top
PLABEL17,0.0000,3.5560,180.00,Bottom
PLABEL18,0.0000,-3.4290,180.00,Bottom
PLABEL19,8.6995,-0.5080,180.00,Bottom
PLABEL20,0.0000,7.4930,180.00,Bottom
PLABEL21,0.0000,-8.0645,180.00,Bottom
PLABEL22,-18.2880,7.6200,180.00,Bottom
PLABEL23,-18.2880,5.0800,180.00,Bottom
PLABEL24,-18.2880,2.5400,180.00,Bottom
PLABEL25,-18.2880,0.0000,180.00,Bottom
PLABEL26,-18.2880,-2.5400,180.00,Bottom
PLABEL27,-18.2880,-5.0800,180.00,Bottom
PLABEL28,-18.2880,-7.6200,180.00,Bottom
PLABEL29,18.2880,7.6200,180.00,Bottom
PLABEL31,18.2880,2.5400,180.00,Bottom
PLABEL32,18.2880,0.0000,180.00,Bottom
PLABEL33,18.2880,-2.5400,180.00,Bottom
PLABEL34,18.2880,-5.0800,180.00,Bottom
PLABEL35,18.2880,-7.6200,180.00,Bottom
PLABEL36,0.0000,9.4615,180.00,Bottom
PLABEL37,18.2880,5.0800,180.00,Bottom
PLABEL38,-9.7790,-0.3810,180.00,Bottom
R1,-2.6035,-2.7940,90.00,Top
R2,6.7310,9.5250,180.00,Top
R3,-6.7945,9.6520,180.00,Top
R8,-3.9370,-2.7305,-90.00,Top
U3,-0.0635,-1.1430,90.00,Top
U$7,14.3510,-9.7155,180.00,Bottom
U$8,-9.2710,-9.6520,180.00,Bottom
U$9,12.8270,-0.1270,180.00,Bottom
X1,-8.8900,-10.3505,0.00,Top
X2,0.0000,5.0800,0.00,Top
