Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit ESP32 Feather V2-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit ESP32 Feather V2-import-fps:1X16_ROUND,C7501270
,U$14,Adafruit ESP32 Feather V2-import-fps:ADAFRUIT_2.5MM,
,U$15,Adafruit ESP32 Feather V2-import-fps:ADAFRUIT_3.5MM,
,U$7,Adafruit ESP32 Feather V2-import-fps:ADAFRUIT_5MM,
,U$9,Adafruit ESP32 Feather V2-import-fps:FEATHERLOGO_MED,
,U$43,Adafruit ESP32 Feather V2-import-fps:HUZZAH32,
,U$13,Adafruit ESP32 Feather V2-import-fps:PCBFEAT-REV-040,
0.1uF,"C11,C12",Adafruit ESP32 Feather V2-import-fps:0603-NO,C14663
100K,"R7,R12",Adafruit ESP32 Feather V2-import-fps:0603-NO,C25803
10K,R13,Adafruit ESP32 Feather V2-import-fps:RESPACK_4X0603,C98220
10uF,"C1,C2,C13",Adafruit ESP32 Feather V2-import-fps:0805-NO,
10µF,"C3,C6,C7,C8",Adafruit ESP32 Feather V2-import-fps:0805-NO,
1uF,"C4,C5,C9,C10",Adafruit ESP32 Feather V2-import-fps:0603-NO,C5673
200K,"R1,R3",Adafruit ESP32 Feather V2-import-fps:0603-NO,
47K,R9,Adafruit ESP32 Feather V2-import-fps:RESPACK_4X0603,C2907042
5.1K,"R2,R4,R5,R6,R10",Adafruit ESP32 Feather V2-import-fps:0603-NO,C23186
AP2112-3.3,"U1,U2",Adafruit ESP32 Feather V2-import-fps:SOT23-5,
CP2102N-24,IC3,Adafruit ESP32 Feather V2-import-fps:QFN24_4MM_SMSC,
DMG3415U,Q3,Adafruit ESP32 Feather V2-import-fps:SOT23-R,
DUAL NPN,Q5,Adafruit ESP32 Feather V2-import-fps:SOT363,
ESP32-PICO-MINI-02MINI,X3,Adafruit ESP32 Feather V2-import-fps:ESP32-PICO-MINI,
FIDUCIAL_1MM,"U$34,U$35",Adafruit ESP32 Feather V2-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit ESP32 Feather V2-import-fps:JSTPH2_BATT,
KMR2,"SW1,SW2",Adafruit ESP32 Feather V2-import-fps:BTN_KMR2_4.6X2.8,
MBR540,D4,Adafruit ESP32 Feather V2-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit ESP32 Feather V2-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit ESP32 Feather V2-import-fps:CHIPLED_0603_NOOUTLINE,
RED,D3,Adafruit ESP32 Feather V2-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QTRA,CONN1,Adafruit ESP32 Feather V2-import-fps:JST_SH4_RA,
"TPB1,27","D+1,D-1","Adafruit ESP32 Feather V2-import-fps:B1,27",
USB Type C,X6,Adafruit ESP32 Feather V2-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B3535,LED1,Adafruit ESP32 Feather V2-import-fps:LED3535,
