Comment,Designator,Footprint,LCSC Part #
100n,C4,e-radionica.com footprinti:0603C,C14663
10k,"R1,R2,R3,R4,R5",e-radionica.com footprinti:0603R,C98220
2k2,R6,e-radionica.com footprinti:0402R,C2906920
ATTINY404-SSNR,U4,e-radionica.com footprinti:SOIC-14,
C1608X7S1A475K080AC,C3,e-radionica.com footprinti:0805C,
CL10A226MPCNUBE,"C1,C2",e-radionica.com footprinti:0805C,
DFE201612E-2R2M=P2,L1,e-radionica.com footprinti:0806L,
DSHP03TS-S,K4,e-radionica.com footprinti:DSHP03TS-S,
easyC-SMD,"K1,K3",e-radionica.com footprinti:easyC-connector,
HEADER-UPDI,K2,e-radionica.com footprinti:HEADER-UPDI,
MQ-X,U1,e-radionica.com footprinti:MQ,
NMOS-DUAL,U2,e-radionica.com footprinti:SOT-363,
purple,D1,e-radionica.com footprinti:0402LED,
SMD_JUMPER_3_PAD_TRACE,"JP1,JP2",e-radionica.com footprinti:SMD_JUMPER_3_PAD_TRACE,
TPS613222A,U3,e-radionica.com footprinti:tps613222a,
