Designator,Mid X,Mid Y,Rotation,Layer
C3,132.5370,-109.5360,180.00,Top
C4,134.4420,-109.5360,0.00,Top
D1,131.2035,-104.1385,0.00,Top
J1,128.3460,-109.5360,180.00,Top
J2,137.3835,-106.9960,90.00,Top
J5,128.3460,-104.4560,180.00,Top
JP1,135.4453,-104.3925,0.00,Bottom
JP2,138.5060,-106.9960,90.00,Bottom
JP3,130.8860,-109.4725,180.00,Bottom
R1,135.6485,-106.0435,-90.00,Top
R2,130.5685,-109.5360,0.00,Top
R3,133.1085,-104.1385,180.00,Top
R6,135.6485,-107.9485,-90.00,Top
TP5,141.3000,-104.1385,180.00,Bottom
TP6,141.3000,-106.0435,180.00,Bottom
TP7,141.3000,-107.9485,180.00,Bottom
TP8,141.3000,-109.8535,180.00,Bottom
U1,132.1560,-106.9960,180.00,Top
