Comment,Designator,Footprint,LCSC Part #
0.1uF,C3,SparkFun-Capacitor:C_0402_1005Metric,C60474
0.75mm,"TP5,TP6,TP7,TP8",SparkFun-Connector:TestPoint-0.75mm,
10k,R2,SparkFun-Resistor:R_0402_1005Metric,C2906861
10uF,C4,SparkFun-Capacitor:C_0402_1005Metric,C15525
2.2k,"R1,R6",SparkFun-Resistor:R_0402_1005Metric,C2906920
4.7k,R3,SparkFun-Resistor:R_0402_1005Metric,C25900
ADDR,JP3,SparkFun-Jumper:Jumper_2_NO,
I2C,JP2,SparkFun-Jumper:Jumper_3_NC-2_Trace,
LED,JP1,SparkFun-Jumper:Jumper_2_NC_Trace,
LIS3DH,U1,SparkFun-Sensor:ST_LGA-16_3x3mm_P0.5mm_5x3,
PTH_1x1mm,"J1,J5",SparkFun-Connector:1x01_1x1mm,C7501259
Qwiic_RA,J2,SparkFun-Connector:JST_SMD_1.0mm-4_Black,C160404
Red,D1,SparkFun-LED:LED_0402_1005Metric_Red,
