Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit PA1010D Mini GPS-import-fps:1X06_ROUND_70,C37208
,U$22,Adafruit PA1010D Mini GPS-import-fps:ADAFRUIT_3.5MM,
,B1,Adafruit PA1010D Mini GPS-import-fps:CR1220-2,
,U$25,Adafruit PA1010D Mini GPS-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit PA1010D Mini GPS-import-fps:STEMMAQT,
0.1uF,C1,Adafruit PA1010D Mini GPS-import-fps:0603-NO,C14663
10K,"R1,R3",Adafruit PA1010D Mini GPS-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3",Adafruit PA1010D Mini GPS-import-fps:0805-NO,
1N4148,D2,Adafruit PA1010D Mini GPS-import-fps:SOD-323,
AP2112K-3.3,U2,Adafruit PA1010D Mini GPS-import-fps:SOT23-5,
BSS138,Q2,Adafruit PA1010D Mini GPS-import-fps:SOT363,
FERRITE,FB1,Adafruit PA1010D Mini GPS-import-fps:0805-NO,
GPS_PA1010D,X1,Adafruit PA1010D Mini GPS-import-fps:GPS_PA1010D,
GREEN,D1,Adafruit PA1010D Mini GPS-import-fps:CHIPLED_0603_NOOUTLINE,
RED,D3,Adafruit PA1010D Mini GPS-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit PA1010D Mini GPS-import-fps:JST_SH4,C160404
