Comment,Designator,Footprint,LCSC Part #
,ESP_BOOT0,Adafruit Fruit Jam-import-fps:1X01_ROUND,C7501259
,JP1,Adafruit Fruit Jam-import-fps:1X02_ROUND,C492401
,U$72,Adafruit Fruit Jam-import-fps:ADAFRUIT_5MM,
,U$114,Adafruit Fruit Jam-import-fps:ADAFRUIT_TEXT_30MM,
,U$87,Adafruit Fruit Jam-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Fruit Jam-import-fps:PLABEL0,
,PLABEL1,Adafruit Fruit Jam-import-fps:PLABEL1,
,PLABEL10,Adafruit Fruit Jam-import-fps:PLABEL10,
,PLABEL11,Adafruit Fruit Jam-import-fps:PLABEL11,
,PLABEL12,Adafruit Fruit Jam-import-fps:PLABEL12,
,PLABEL13,Adafruit Fruit Jam-import-fps:PLABEL13,
,PLABEL14,Adafruit Fruit Jam-import-fps:PLABEL14,
,PLABEL15,Adafruit Fruit Jam-import-fps:PLABEL15,
,PLABEL16,Adafruit Fruit Jam-import-fps:PLABEL16,
,PLABEL17,Adafruit Fruit Jam-import-fps:PLABEL17,
,PLABEL18,Adafruit Fruit Jam-import-fps:PLABEL18,
,PLABEL19,Adafruit Fruit Jam-import-fps:PLABEL19,
,PLABEL2,Adafruit Fruit Jam-import-fps:PLABEL2,
,PLABEL20,Adafruit Fruit Jam-import-fps:PLABEL20,
,PLABEL21,Adafruit Fruit Jam-import-fps:PLABEL21,
,PLABEL22,Adafruit Fruit Jam-import-fps:PLABEL22,
,PLABEL23,Adafruit Fruit Jam-import-fps:PLABEL23,
,PLABEL24,Adafruit Fruit Jam-import-fps:PLABEL24,
,PLABEL25,Adafruit Fruit Jam-import-fps:PLABEL25,
,PLABEL26,Adafruit Fruit Jam-import-fps:PLABEL26,
,PLABEL27,Adafruit Fruit Jam-import-fps:PLABEL27,
,PLABEL28,Adafruit Fruit Jam-import-fps:PLABEL28,
,PLABEL29,Adafruit Fruit Jam-import-fps:PLABEL29,
,PLABEL3,Adafruit Fruit Jam-import-fps:PLABEL3,
,PLABEL30,Adafruit Fruit Jam-import-fps:PLABEL30,
,PLABEL31,Adafruit Fruit Jam-import-fps:PLABEL31,
,PLABEL32,Adafruit Fruit Jam-import-fps:PLABEL32,
,PLABEL33,Adafruit Fruit Jam-import-fps:PLABEL33,
,PLABEL34,Adafruit Fruit Jam-import-fps:PLABEL34,
,PLABEL35,Adafruit Fruit Jam-import-fps:PLABEL35,
,PLABEL36,Adafruit Fruit Jam-import-fps:PLABEL36,
,PLABEL37,Adafruit Fruit Jam-import-fps:PLABEL37,
,PLABEL38,Adafruit Fruit Jam-import-fps:PLABEL38,
,PLABEL39,Adafruit Fruit Jam-import-fps:PLABEL39,
,PLABEL4,Adafruit Fruit Jam-import-fps:PLABEL4,
,PLABEL40,Adafruit Fruit Jam-import-fps:PLABEL40,
,PLABEL5,Adafruit Fruit Jam-import-fps:PLABEL5,
,PLABEL6,Adafruit Fruit Jam-import-fps:PLABEL6,
,PLABEL7,Adafruit Fruit Jam-import-fps:PLABEL7,
,PLABEL8,Adafruit Fruit Jam-import-fps:PLABEL8,
,PLABEL9,Adafruit Fruit Jam-import-fps:PLABEL9,
,U$73,Adafruit Fruit Jam-import-fps:SPEAKER_OVAL8OHM,
