Designator,Comment,Footprint,OOMP ID,Reason
BTN0,6MM_TACT,Adafruit Fruit Jam-import-fps:EVQ-Q2,,No verified LCSC part number
BTN2,6MM_TACT,Adafruit Fruit Jam-import-fps:EVQ-Q2,,No verified LCSC part number
BTN3,6MM_TACT,Adafruit Fruit Jam-import-fps:EVQ-Q2,,No verified LCSC part number
C3,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C9,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C18,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C19,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C20,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C23,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C26,15pF,Adafruit Fruit Jam-import-fps:0603-NO,,No verified LCSC part number
C27,15pF,Adafruit Fruit Jam-import-fps:0603-NO,,No verified LCSC part number
C29,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C31,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C32,100uF/6.3V,Adafruit Fruit Jam-import-fps:_1206,,No verified LCSC part number
C38,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C41,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C42,100uF/6.3V,Adafruit Fruit Jam-import-fps:_1206,,No verified LCSC part number
C43,100uF/6.3V,Adafruit Fruit Jam-import-fps:_1206,,No verified LCSC part number
C44,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C45,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C46,100uF/6.3V,Adafruit Fruit Jam-import-fps:_1206,,No verified LCSC part number
C48,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C50,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C53,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C54,10uF,Adafruit Fruit Jam-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D2,3.6V,Adafruit Fruit Jam-import-fps:SOD-323,,No verified LCSC part number
D3,1N4148,Adafruit Fruit Jam-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
DEBUG0,JST_SH3,Adafruit Fruit Jam-import-fps:JST_SH3_RA,,No verified LCSC part number
IC1,74AHC1G125,Adafruit Fruit Jam-import-fps:SOT23-5L,,No verified LCSC part number
JP3,2x16 SOCKET,Adafruit Fruit Jam-import-fps:2X16,,No verified LCSC part number
L0,RED,Adafruit Fruit Jam-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_red,No verified LCSC part number
L1,DFE252012F-3R3M=P2,Adafruit Fruit Jam-import-fps:INDUCTOR_1007,,No verified LCSC part number
LED1,WS2812B_3535FULL,Adafruit Fruit Jam-import-fps:LED3535_FULLPADS,,No verified LCSC part number
LED2,WS2812B_3535FULL,Adafruit Fruit Jam-import-fps:LED3535_FULLPADS,,No verified LCSC part number
LED3,WS2812B_3535FULL,Adafruit Fruit Jam-import-fps:LED3535_FULLPADS,,No verified LCSC part number
LED4,WS2812B_3535FULL,Adafruit Fruit Jam-import-fps:LED3535_FULLPADS,,No verified LCSC part number
