Designator,Mid X,Mid Y,Rotation,Layer
C1,20.8330,18.6963,0.00,Top
C2,12.6365,10.6934,90.00,Top
C3,12.6365,8.8646,-90.00,Top
C4,14.6720,13.3835,180.00,Top
C5,34.5821,13.7287,180.00,Top
C6,23.3934,4.6609,90.00,Top
C7,29.5783,9.9822,180.00,Top
C8,30.6705,6.3500,180.00,Top
C9,35.2552,8.0645,180.00,Top
C10,24.0742,18.9280,180.00,Top
C11,12.5095,4.4450,90.00,Top
C12,24.0665,17.8816,180.00,Top
C13,28.6385,7.6835,-90.00,Top
C14,16.7894,11.6967,180.00,Top
C15,17.3990,13.5255,0.00,Top
C16,22.5425,4.2545,-90.00,Top
C17,30.4800,11.1760,0.00,Top
C18,16.2560,9.0805,90.00,Top
C19,27.4574,4.6609,0.00,Top
C20,10.2235,12.0650,180.00,Top
C21,27.5590,6.0325,-90.00,Top
C22,18.9230,5.7785,-90.00,Top
CHG0,1.9050,5.3975,-90.00,Top
CN2,43.1800,11.3030,-90.00,Top
CONN1,37.2745,10.3505,180.00,Top
D4,5.8674,20.1295,90.00,Top
D+1,1.4605,10.2235,180.00,Bottom
D-1,1.3970,12.8270,180.00,Bottom
DEBUG0,37.4650,5.0165,180.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.6535,0.00,Top
L0,1.8195,17.4225,90.00,Top
L1,30.9880,8.1915,180.00,Top
LED1,30.9118,4.4196,0.00,Top
PLABEL0,16.0655,7.3660,0.00,Top
PLABEL1,9.7790,7.3660,0.00,Top
PLABEL2,3.6068,5.6388,90.00,Top
PLABEL3,3.6068,17.4498,90.00,Top
PLABEL4,6.3500,2.7940,0.00,Top
PLABEL5,13.7795,2.7305,0.00,Top
PLABEL6,16.5100,2.7305,0.00,Top
PLABEL7,19.0500,2.7305,0.00,Top
PLABEL8,21.5900,2.7940,0.00,Top
PLABEL9,24.1300,2.7940,0.00,Top
PLABEL10,26.6700,2.7940,0.00,Top
PLABEL11,29.2100,2.7940,0.00,Top
PLABEL12,31.7500,2.7940,0.00,Top
PLABEL13,34.2900,2.7940,0.00,Top
PLABEL14,36.8300,2.7940,0.00,Top
PLABEL15,39.3700,2.7940,0.00,Top
PLABEL16,41.9100,2.7940,0.00,Top
PLABEL17,42.1005,20.1295,0.00,Top
PLABEL18,44.9580,20.1295,0.00,Top
PLABEL19,39.3700,20.1295,0.00,Top
PLABEL20,36.8300,20.1295,0.00,Top
PLABEL21,34.2900,20.1295,0.00,Top
PLABEL22,31.9405,20.1295,0.00,Top
PLABEL23,29.3370,20.1295,0.00,Top
PLABEL24,26.6700,20.1295,0.00,Top
PLABEL25,24.2570,20.1295,0.00,Top
PLABEL26,21.5900,20.1295,0.00,Top
PLABEL27,18.9865,20.1295,0.00,Top
PLABEL28,16.5100,20.1295,0.00,Top
PLABEL29,10.2870,2.7940,0.00,Top
PLABEL30,48.0060,11.2395,90.00,Top
PLABEL31,33.2359,10.9347,90.00,Top
PLABEL32,33.5026,6.0071,90.00,Top
PLABEL33,38.6207,13.7541,0.00,Top
PLABEL34,23.9522,14.7066,0.00,Top
PLABEL35,32.0294,11.2522,90.00,Top
PLABEL36,44.5135,2.7940,0.00,Top
PLABEL37,28.7655,14.4780,180.00,Bottom
PLABEL38,44.4500,2.3495,90.00,Bottom
PLABEL39,41.9100,2.3495,90.00,Bottom
PLABEL40,39.3700,2.3495,90.00,Bottom
PLABEL41,36.8300,2.3495,90.00,Bottom
PLABEL42,34.2900,2.3495,90.00,Bottom
PLABEL43,33.2105,2.8575,180.00,Bottom
PLABEL44,29.2100,2.3495,90.00,Bottom
PLABEL45,26.6700,2.3495,90.00,Bottom
PLABEL46,24.1300,2.3495,90.00,Bottom
PLABEL47,19.0500,2.3495,90.00,Bottom
PLABEL48,21.5900,2.3495,90.00,Bottom
PLABEL49,16.5100,2.3495,90.00,Bottom
PLABEL50,15.3670,2.7305,180.00,Bottom
PLABEL51,11.1125,2.3495,90.00,Bottom
PLABEL52,9.1440,2.3495,90.00,Bottom
PLABEL53,6.3500,2.3495,90.00,Bottom
PLABEL54,44.4500,17.8435,90.00,Bottom
PLABEL55,41.9100,17.8435,90.00,Bottom
PLABEL56,39.3700,19.6215,90.00,Bottom
PLABEL57,36.8300,19.6215,90.00,Bottom
PLABEL58,34.2900,19.6215,90.00,Bottom
PLABEL59,32.7025,20.0660,180.00,Bottom
PLABEL60,29.9085,20.0660,180.00,Bottom
PLABEL61,27.1145,20.0660,180.00,Bottom
PLABEL62,24.5745,20.0660,180.00,Bottom
PLABEL63,23.0505,20.0660,180.00,Bottom
PLABEL64,19.0500,18.6055,90.00,Bottom
PLABEL65,16.5100,18.0975,90.00,Bottom
PLABEL67,12.8905,13.6525,180.00,Bottom
PLABEL68,15.4940,19.4310,180.00,Bottom
Q3,20.8915,16.7386,180.00,Top
R1,27.4447,3.6957,0.00,Top
R2,5.7150,4.0005,0.00,Top
R3,16.6370,19.0119,0.00,Top
R4,5.7150,5.0165,180.00,Top
R5,25.7683,18.2372,90.00,Top
R6,16.6370,10.4140,0.00,Top
R7,5.1943,18.0721,180.00,Top
R8,7.6454,9.0170,90.00,Top
R9,7.7470,13.6525,90.00,Top
R10,7.7470,11.7475,-90.00,Top
R11,19.8755,4.0005,180.00,Top
R12,5.7150,5.9690,180.00,Top
R13,5.1435,16.8529,180.00,Top
R14,28.8798,4.1402,90.00,Top
R15,40.9575,18.5420,-90.00,Top
R16,37.3507,8.0645,0.00,Top
R17,39.4462,8.0645,180.00,Top
R21,13.1445,7.4295,180.00,Top
SW1,9.4615,5.0800,180.00,Top
SW2,15.8750,5.0800,180.00,Top
SWC0,16.8910,9.3345,-90.00,Bottom
SWD0,19.4310,9.3345,-90.00,Bottom
TP3,12.4460,4.4450,180.00,Bottom
U1,29.5910,17.3990,0.00,Top
U2,16.8910,16.4465,180.00,Top
U3,10.1219,9.4615,90.00,Top
U4,36.5125,17.0180,-90.00,Top
U$34,10.7950,20.4470,-90.00,Top
U$35,49.7042,17.5330,-90.00,Top
U$73,27.1145,14.2240,-90.00,Top
U$74,31.6230,13.8430,0.00,Top
U$75,22.4155,5.2705,180.00,Bottom
