Designator,Comment,Footprint,OOMP ID,Reason
C3,10µF,Adafruit Feather 32u4 Basic rev B-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,10µF,Adafruit Feather 32u4 Basic rev B-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10µF,Adafruit Feather 32u4 Basic rev B-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C9,10uF,Adafruit Feather 32u4 Basic rev B-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CHG0,ORANGE,Adafruit Feather 32u4 Basic rev B-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805,No verified LCSC part number
D4,MBR120,Adafruit Feather 32u4 Basic rev B-import-fps:SOD-123,,No verified LCSC part number
IC1,ATMEGA32U4-MU,Adafruit Feather 32u4 Basic rev B-import-fps:TQFN44_7MM,,No verified LCSC part number
L0,RED,Adafruit Feather 32u4 Basic rev B-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
SW1,SPST_TACT-KMR2,Adafruit Feather 32u4 Basic rev B-import-fps:KMR2,,No verified LCSC part number
U2,SPX3819-3.3,Adafruit Feather 32u4 Basic rev B-import-fps:SOT23-5,,No verified LCSC part number
U3,MCP73831T-2ACI/OT,Adafruit Feather 32u4 Basic rev B-import-fps:SOT23-5,,No verified LCSC part number
U$4,,Adafruit Feather 32u4 Basic rev B-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$5,,Adafruit Feather 32u4 Basic rev B-import-fps:FEATHERLOGO,,No verified LCSC part number
U$6,,Adafruit Feather 32u4 Basic rev B-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$7,,Adafruit Feather 32u4 Basic rev B-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$34,"FIDUCIAL""""",Adafruit Feather 32u4 Basic rev B-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$35,"FIDUCIAL""""",Adafruit Feather 32u4 Basic rev B-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
X1,JSTPH,Adafruit Feather 32u4 Basic rev B-import-fps:JSTPH2,,No verified LCSC part number
X3,microUSB,Adafruit Feather 32u4 Basic rev B-import-fps:4UCONN_20329_V2,,No verified LCSC part number
Y1,8MHz,Adafruit Feather 32u4 Basic rev B-import-fps:RESONATOR-SMD,,No verified LCSC part number
