Designator,Mid X,Mid Y,Rotation,Layer
C3,11.8110,12.0650,0.00,Top
C6,8.0880,12.9590,90.00,Top
C7,19.0670,15.2910,90.00,Top
C8,14.3660,11.6240,-90.00,Top
C9,26.5652,15.9054,0.00,Top
C14,10.5918,4.0906,0.00,Top
CHG0,2.4130,5.5880,-90.00,Top
D4,17.9070,18.9230,180.00,Top
IC1,23.5585,11.0490,0.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.5900,0.00,Top
L0,2.6450,17.3590,90.00,Top
R2,6.2230,4.1910,0.00,Top
R3,29.4640,18.5420,0.00,Top
R4,8.2190,10.2680,0.00,Top
R5,8.1498,8.8787,0.00,Top
R6,29.4640,16.3830,-90.00,Top
R7,5.5880,20.9550,-90.00,Top
R8,13.7160,4.1910,180.00,Top
R9,17.3990,17.4244,180.00,Top
SW1,9.3980,6.4770,180.00,Top
U2,16.5608,14.8082,180.00,Top
U3,13.9700,7.7470,180.00,Top
U$4,2.6670,13.8430,0.00,Bottom
U$5,30.6070,4.8260,180.00,Bottom
U$6,12.1920,16.8910,180.00,Bottom
U$7,20.3200,19.1770,-90.00,Top
U$34,10.7950,20.0660,-90.00,Top
U$35,46.4022,1.0230,-90.00,Top
X1,10.6680,19.3040,0.00,Top
X3,4.4450,11.4300,-90.00,Top
Y1,28.0561,5.3866,180.00,Top
