Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit GP8403 Breakout Board rev B-import-fps:1X06_ROUND_70,C37208
,U$9,Adafruit GP8403 Breakout Board rev B-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit GP8403 Breakout Board rev B-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL0,
,PLABEL1,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL1,
,PLABEL10,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL10,
,PLABEL11,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL11,
,PLABEL12,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL12,
,PLABEL13,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL13,
,PLABEL14,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL14,
,PLABEL15,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL15,
,PLABEL16,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL16,
,PLABEL17,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL17,
,PLABEL18,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL18,
,PLABEL19,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL19,
,PLABEL2,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL2,
,PLABEL20,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL20,
,PLABEL21,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL21,
,PLABEL3,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL3,
,PLABEL4,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL4,
,PLABEL5,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL5,
,PLABEL6,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL6,
,PLABEL7,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL7,
,PLABEL8,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL8,
,PLABEL9,Adafruit GP8403 Breakout Board rev B-import-fps:PLABEL9,
,"U$30,U$31",Adafruit GP8403 Breakout Board rev B-import-fps:STEMMAQT,
0.1uF,C1,Adafruit GP8403 Breakout Board rev B-import-fps:0603-NO,C14663
10K,"R1,R2,R3,R4,R5,R7,R8",Adafruit GP8403 Breakout Board rev B-import-fps:0603-NO,C98220
10uF,"C2,C4,C5,C6",Adafruit GP8403 Breakout Board rev B-import-fps:0805-NO,
10uH,L1,Adafruit GP8403 Breakout Board rev B-import-fps:INDUCTOR_1007,
1x4 2.54mm,JP2,Adafruit GP8403 Breakout Board rev B-import-fps:1X04_2.54MMTERMINAL,C42431795
2.2uF,C3,Adafruit GP8403 Breakout Board rev B-import-fps:0603-NO,C23630
22pF,C8,Adafruit GP8403 Breakout Board rev B-import-fps:0603-NO,C105620
87.6k,R6,Adafruit GP8403 Breakout Board rev B-import-fps:0603-NO,
GP8403,U1,Adafruit GP8403 Breakout Board rev B-import-fps:ESSOP10-EP,
GREEN,D1,Adafruit GP8403 Breakout Board rev B-import-fps:CHIPLED_0603_NOOUTLINE,
H12VND5U,"D3,D4",Adafruit GP8403 Breakout Board rev B-import-fps:SOD-523,
MBR0540,D2,Adafruit GP8403 Breakout Board rev B-import-fps:SOD-123FL,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit GP8403 Breakout Board rev B-import-fps:JST_SH4,C160404
TPS61040,U3,Adafruit GP8403 Breakout Board rev B-import-fps:SOT23-5,
