Designator,Mid X,Mid Y,Rotation,Layer
ANALOGS0,57.1500,6.3500,180.00,Top
BACKLITE0,43.6880,45.4660,0.00,Top
BTN1,8.0010,18.4150,0.00,Top
C1,13.7160,10.4140,90.00,Top
C2,15.8750,10.4140,90.00,Top
C3,14.8590,24.8920,180.00,Top
C4,2.5400,24.1300,180.00,Top
DIGITALS0,54.6100,46.9900,0.00,Top
DIGITALS2,32.7660,46.9900,0.00,Top
IC1,6.3500,46.9900,0.00,Top
IC2,14.8590,6.9850,-90.00,Top
NAV0,48.2600,6.3500,0.00,Top
POWER0,39.3700,6.3500,180.00,Top
Q1,14.8590,22.0980,-90.00,Top
R1,14.7320,19.4310,180.00,Top
R2,11.8110,24.2570,90.00,Top
R3,7.6200,24.2570,90.00,Top
R4,14.7320,17.3990,0.00,Top
R5,14.7320,13.2080,0.00,Top
R6,14.7320,15.2400,0.00,Top
R7,5.5880,24.2570,90.00,Top
R8,30.0990,6.7310,-90.00,Top
R9,9.7790,24.2570,-90.00,Top
U$1,40.6400,26.6700,-90.00,Top
U$2,0.0000,0.0000,0.00,Top
U$3,16.0020,40.6400,-90.00,Top
U$4,23.1140,4.5720,180.00,Top
U$5,56.5150,24.1300,180.00,Bottom
U$6,3.9370,6.0960,0.00,Top
