Designator,Comment,Footprint,OOMP ID,Reason
BTN1,,Adafruit 1.8 TFTshield-import-fps:SWITCH_4WAY_TPA511GLFS,,No verified LCSC part number
C1,10uF,Adafruit 1.8 TFTshield-import-fps:C0805K,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,Adafruit 1.8 TFTshield-import-fps:C0805K,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,0.1uF,Adafruit 1.8 TFTshield-import-fps:C0805K,,No verified LCSC part number
C4,0.1uF,Adafruit 1.8 TFTshield-import-fps:C0805K,,No verified LCSC part number
DIGITALS0,,Adafruit 1.8 TFTshield-import-fps:1X08-CLEANBIG,,No verified LCSC part number
DIGITALS2,,Adafruit 1.8 TFTshield-import-fps:1X08-CLEANBIG,,No verified LCSC part number
IC1,4050D,Adafruit 1.8 TFTshield-import-fps:SO16,,No verified LCSC part number
IC2,RT9193-33GB,Adafruit 1.8 TFTshield-import-fps:SOT23-5L,,No verified LCSC part number
Q1,2N2222,Adafruit 1.8 TFTshield-import-fps:SOT23-BEC,,No verified LCSC part number
U$1,JD-T1800,Adafruit 1.8 TFTshield-import-fps:JD-T1800,,No verified LCSC part number
U$2,ARDUINOUNO,Adafruit 1.8 TFTshield-import-fps:ARDUINO,,No verified LCSC part number
U$3,MICROSD,Adafruit 1.8 TFTshield-import-fps:MICROSD,,No verified LCSC part number
U$4,EVQQ2,Adafruit 1.8 TFTshield-import-fps:EVQ-Q2,,No verified LCSC part number
U$5,,Adafruit 1.8 TFTshield-import-fps:ADAFRUIT_TEXT_30MM,,No verified LCSC part number
U$6,,Adafruit 1.8 TFTshield-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
