Designator,Mid X,Mid Y,Rotation,Layer
C1,-4.6000,8.1000,120.00,Top
C2,4.9743,8.1743,45.00,Top
C6,-4.7192,-8.0940,-120.00,Top
C10,4.6940,-8.0316,-60.00,Top
DIN0,-2.0407,-3.9628,0.00,Top
DOUT0,-2.3034,4.0042,0.00,Top
GND0,4.2071,-0.1077,0.00,Top
GND_2,2.3000,4.2000,0.00,Top
LED1,0.0000,0.0000,0.00,Top
LED2,0.0000,8.0000,0.00,Top
LED3,6.9000,4.0000,-60.00,Top
LED4,6.9000,-4.0000,-120.00,Top
LED5,0.0000,-8.2000,180.00,Top
LED6,-6.9000,-4.0000,120.00,Top
LED7,-6.9000,4.0000,60.00,Top
R1,-4.2552,0.1809,90.00,Top
U$3,2.5950,-9.5470,180.00,Bottom
VDD0,2.0431,-4.1412,0.00,Top
