Comment,Designator,Footprint,LCSC Part #
,"JP1,JP3",Adafruit LIPoly Charger BFF-import-fps:1X07_CASTEL,C7501585
,U$2,Adafruit LIPoly Charger BFF-import-fps:ADAFRUIT_3.5MM,
,SW2,Adafruit LIPoly Charger BFF-import-fps:EG1390,
,U$3,Adafruit LIPoly Charger BFF-import-fps:PCBFEAT-REV-040,
100K,"R1,R3",Adafruit LIPoly Charger BFF-import-fps:0603-NO,C25803
10µF,"C1,C20",Adafruit LIPoly Charger BFF-import-fps:0805-NO,
5.1K,"R2,R8",Adafruit LIPoly Charger BFF-import-fps:0603-NO,C23186
FIDUCIAL_1MM,"U$6,U$8",Adafruit LIPoly Charger BFF-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit LIPoly Charger BFF-import-fps:JSTPH2_BATT,
MBR120,D2,Adafruit LIPoly Charger BFF-import-fps:SOD-123FL,
MCP73831T-2ACI/OT,U3,Adafruit LIPoly Charger BFF-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit LIPoly Charger BFF-import-fps:CHIPLED_0603_NOOUTLINE,
