Designator,Comment,Footprint,OOMP ID,Reason
C1,0.1uF/50V,Adafruit DRV8871-import-fps:0805-NO,,No verified LCSC part number
C2,22uF/63V,Adafruit DRV8871-import-fps:PANASONIC_D,,No verified LCSC part number
R1,30K,Adafruit DRV8871-import-fps:0805-THM,,No verified LCSC part number
U1,DRV8871,Adafruit DRV8871-import-fps:HSOP8,,No verified LCSC part number
U$11,,Adafruit DRV8871-import-fps:SYMBOL_PLUS,,No verified LCSC part number
U$12,,Adafruit DRV8871-import-fps:SYMBOL_MINUS,,No verified LCSC part number
U$14,,Adafruit DRV8871-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$15,,Adafruit DRV8871-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
X1,DCMOTOR,Adafruit DRV8871-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
X2,POWER,Adafruit DRV8871-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
