Designator,Mid X,Mid Y,Rotation,Layer
C1,156.3500,-86.7920,180.00,Top
C2,162.4460,-86.7920,0.00,Top
C3,159.3980,-86.7920,0.00,Top
C4,170.1930,-68.7580,-90.00,Top
C5,174.3840,-71.4250,180.00,Top
C6,170.8280,-71.1710,0.00,Top
C7,170.3200,-53.6450,0.00,Top
C8,163.3350,-79.6800,-90.00,Top
C9,163.3350,-82.9820,-90.00,Top
C10,164.9860,-82.9820,90.00,Top
C11,170.8280,-72.6950,0.00,Top
C12,171.7170,-68.7580,-90.00,Top
C13,170.0660,-62.4080,-90.00,Top
C14,171.5900,-62.4080,-90.00,Top
C15,161.9380,-71.4250,90.00,Top
C16,161.9380,-74.6000,-90.00,Top
C17,168.1610,-83.7440,180.00,Top
C18,171.0820,-82.2200,0.00,Top
C19,160.1600,-60.8840,180.00,Top
D1,152.2860,-51.4860,180.00,Top
D3,175.6540,-80.8230,180.00,Top
F1,170.9550,-64.9480,180.00,Top
J1,156.8580,-94.4120,180.00,Top
J2,163.9700,-94.4120,180.00,Top
J3,174.8920,-56.5660,90.00,Top
J4,153.0480,-81.4580,-90.00,Bottom
J5,171.0820,-94.4120,180.00,Top
J6,153.0480,-56.5660,0.00,Top
J7,170.8280,-50.9780,90.00,Top
J8,159.1440,-53.0100,-90.00,Top
J9,163.7160,-53.0100,90.00,Top
J10,167.7800,-63.1700,-90.00,Top
L1,170.9550,-66.4720,0.00,Top
L2,168.1610,-82.2200,180.00,Top
LS1,155.5880,-71.8060,180.00,Top
Q1,163.0810,-68.2500,90.00,Top
Q2,165.7480,-88.8240,180.00,Top
Q3,171.3360,-88.8240,180.00,Top
R1,162.7000,-65.4560,0.00,Top
R2,158.5090,-89.0780,90.00,Top
R3,160.2870,-89.0780,90.00,Top
R4,157.8740,-58.8520,0.00,Top
R5,164.9860,-58.8520,180.00,Top
R6,152.2860,-53.2640,0.00,Top
R7,166.0020,-68.2500,-90.00,Top
R8,165.7480,-86.0300,0.00,Top
R9,175.6540,-79.0450,0.00,Top
R10,164.9860,-79.6800,-90.00,Top
R11,165.2400,-60.8840,0.00,Top
R12,171.3360,-86.0300,0.00,Top
SW1,157.8740,-54.6610,90.00,Top
SW2,164.9860,-54.6610,90.00,Top
U1,170.7010,-77.1400,-90.00,Top
U2,174.3840,-68.5040,0.00,Top
U3,159.6520,-81.9660,90.00,Top
U4,170.0660,-57.3280,180.00,Top
Y1,164.7320,-73.0760,-90.00,Top
