Comment,Designator,Footprint,LCSC Part #
100nF,"C3,C4,C6,C7,C8,C9,C11,C13,C14,C17,C18,C19",RocketScreamKiCadLib:C_0603,C14663
100R,"R2,R3",RocketScreamKiCadLib:R_0603,C22775
10K,"R4,R5,R9,R10",RocketScreamKiCadLib:R_0603,C98220
10nF,"C1,C2",RocketScreamKiCadLib:C_0603,C5137477
10pF,"C15,C16",RocketScreamKiCadLib:C_0603,
10uF 16V X5R,"C5,C10,C12",RocketScreamKiCadLib:C_0603,C19702
1N4148WS,D3,RocketScreamKiCadLib:SOD-323,
1x2,"J6,J7,J8,J9",Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,C492401
2.54mm 2x3,J4,RocketScreamKiCadLib:HDR_2x3_Pitch2.54mm,
27K,R7,RocketScreamKiCadLib:R_0603,C2930084
2K2,"R1,R6,R11",RocketScreamKiCadLib:R_0603,C4190
2N3904,"Q1,Q2,Q3",RocketScreamKiCadLib:SOT-23,
53K6,"R8,R12",RocketScreamKiCadLib:R_0603,
ATMEGA328P-MU,U1,RocketScreamKiCadLib:QFN-32_5x5mm_Pitch0.5mm,
BLM18KG221SN1D,L1,RocketScreamKiCadLib:I_0603,
CH340E,U4,RocketScreamKiCadLib:MSOP-10,
Conn_01x04,J10,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vertical,C42431795
FUSE,F1,RocketScreamKiCadLib:MF-FSMF,
HYG9605B,LS1,RocketScreamKiCadLib:HYG9605B,
IT-1109S,"SW1,SW2",RocketScreamKiCadLib:IT-1102W,
LBMF1608T100K,L2,RocketScreamKiCadLib:I_0603,
MAX31856,U3,RocketScreamKiCadLib:TSSOP-14,
MCP1700T-3302E-TT,U2,RocketScreamKiCadLib:SOT-23,
MICRO-USB,J3,RocketScreamKiCadLib:MICRO-USB,
NX3225GD,Y1,Crystal:Crystal_SMD_5032-2Pin_5.0x3.2mm,
Red,D1,RocketScreamKiCadLib:LED_0603,
TERMINAL-BLOCK-1x2,"J1,J2,J5",RocketScreamKiCadLib:TB-1776275-2,
