Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit 0.54 Alphanumeric v0.1-import-fps:1X05_ROUND_70,C42431835
,U$3,Adafruit 0.54 Alphanumeric v0.1-import-fps:ADAFRUIT_9MM,
,"LED1,LED2",Adafruit 0.54 Alphanumeric v0.1-import-fps:SEGMENT_STARTBUST_DUAL_KWA-541CBB,
,"A0,A1,A2",Adafruit 0.54 Alphanumeric v0.1-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,
,U2,Adafruit 0.54 Alphanumeric v0.1-import-fps:SOP28_300MIL,
10K,"R1,R2",Adafruit 0.54 Alphanumeric v0.1-import-fps:0805-NO,C17414
10uF,C1,Adafruit 0.54 Alphanumeric v0.1-import-fps:0805-NO,
1N4148,D1,Adafruit 0.54 Alphanumeric v0.1-import-fps:SOD-323F,
47K,"R3,R4,R5",Adafruit 0.54 Alphanumeric v0.1-import-fps:0805-NO,C17713
FIDUCIAL,"U$1,U$2",Adafruit 0.54 Alphanumeric v0.1-import-fps:FIDUCIAL_1MM,
