Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit_BNO08x-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit_BNO08x-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit_BNO08x-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
Q2,BSS138,Adafruit_BNO08x-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
U1,BNO080,Adafruit_BNO08x-import-fps:BNO080,,No verified LCSC part number
U2,AP2112K-3.3,Adafruit_BNO08x-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U3,74AHC4050,Adafruit_BNO08x-import-fps:TSSOP16,,No verified LCSC part number
U$22,,Adafruit_BNO08x-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$25,,Adafruit_BNO08x-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$30,,Adafruit_BNO08x-import-fps:STEMMAQT,,No verified LCSC part number
U$31,,Adafruit_BNO08x-import-fps:STEMMAQT,,No verified LCSC part number
X1,32.768,Adafruit_BNO08x-import-fps:XTAL3215,,No verified LCSC part number
