Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit_BNO08x-import-fps:1X06_ROUND_70,C37208
,U$22,Adafruit_BNO08x-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit_BNO08x-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit_BNO08x-import-fps:STEMMAQT,
0.1uF,"C1,C4,C5",Adafruit_BNO08x-import-fps:0603-NO,C14663
10K,"R2,R3,R4",Adafruit_BNO08x-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3",Adafruit_BNO08x-import-fps:0805-NO,
22pF,"C6,C7",Adafruit_BNO08x-import-fps:0603-NO,C105620
32.768,X1,Adafruit_BNO08x-import-fps:XTAL3215,
74AHC4050,U3,Adafruit_BNO08x-import-fps:TSSOP16,
AP2112K-3.3,U2,Adafruit_BNO08x-import-fps:SOT23-5,
BNO080,U1,Adafruit_BNO08x-import-fps:BNO080,
BSS138,Q2,Adafruit_BNO08x-import-fps:SOT363,
GREEN,D1,Adafruit_BNO08x-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit_BNO08x-import-fps:JST_SH4,C160404
