Designator,Mid X,Mid Y,Rotation,Layer
C1,9.7790,8.6106,90.00,Top
C2,6.7310,5.7150,0.00,Top
C3,8.1280,12.3190,180.00,Top
C4,10.2870,5.7150,180.00,Top
CONN3,22.3520,8.8900,90.00,Top
CONN4,3.0480,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
D2,18.5420,5.7150,180.00,Top
JP2,12.7000,2.5400,0.00,Top
PLABEL0,3.9370,0.8890,0.00,Top
PLABEL1,6.3500,4.1910,0.00,Top
PLABEL2,8.8900,0.8890,0.00,Top
PLABEL3,11.5570,4.1910,0.00,Top
PLABEL4,16.6370,4.1910,0.00,Top
PLABEL6,13.8430,14.3510,0.00,Top
PLABEL7,0.2540,12.4460,0.00,Top
PLABEL8,19.0500,0.8890,0.00,Top
PLABEL9,14.0970,0.8890,0.00,Top
PLABEL10,21.5900,4.1910,0.00,Top
PLABEL12,12.7000,12.0015,180.00,Bottom
PLABEL13,12.5730,0.8890,180.00,Bottom
PLABEL14,9.7790,7.1120,180.00,Bottom
PLABEL15,12.7635,5.0165,180.00,Bottom
PLABEL16,13.9065,16.3830,0.00,Top
PLABEL17,12.7000,16.0020,180.00,Bottom
Q2,17.6530,8.3820,90.00,Top
R1,5.5880,12.4460,-90.00,Top
R3,17.0180,12.0650,180.00,Top
R4,11.5062,12.3698,180.00,Top
R5,15.1130,6.6040,-90.00,Top
U1,7.6200,9.0170,180.00,Top
U$20,4.5720,13.7160,0.00,Top
U$25,5.3340,8.6360,180.00,Bottom
U$30,22.4790,4.4450,90.00,Bottom
U$31,2.9210,13.3350,-90.00,Bottom
X1,12.7000,8.6360,-90.00,Top
