Designator,Mid X,Mid Y,Rotation,Layer
C1,22.2250,9.3980,180.00,Bottom
C2,30.4800,16.8910,90.00,Bottom
C3,26.5430,12.7000,-90.00,Bottom
C4,50.6730,20.8280,180.00,Top
C5,25.0190,12.7000,-90.00,Bottom
C6,50.5460,15.2400,180.00,Top
C7,22.2250,7.8740,180.00,Bottom
C8,28.8290,16.7640,90.00,Bottom
C9,12.4460,35.8775,0.00,Bottom
C10,58.2295,41.2115,0.00,Bottom
C11,11.9380,10.0330,-90.00,Bottom
C12,37.5920,13.5890,0.00,Bottom
C13,18.9230,11.5570,90.00,Bottom
C14,18.7960,8.2550,-90.00,Bottom
C15,8.1280,18.6690,180.00,Bottom
C16,8.0010,20.3200,180.00,Bottom
C17,58.4200,23.3045,180.00,Bottom
C18,58.4200,24.8920,180.00,Bottom
C19,58.7375,19.7485,180.00,Bottom
C20,8.6360,22.8600,0.00,Bottom
C21,56.0070,20.8280,-90.00,Bottom
C22,11.6840,23.6220,-90.00,Bottom
C23,14.0335,24.6380,0.00,Bottom
C24,53.5305,21.7170,180.00,Bottom
C25,26.5430,15.8750,90.00,Bottom
C26,49.0220,7.6200,180.00,Bottom
C27,54.5465,9.0170,180.00,Bottom
C28,41.4020,3.3020,0.00,Bottom
C29,34.9250,3.0480,180.00,Bottom
C30,26.6065,4.0005,0.00,Bottom
C31,31.7500,3.0480,0.00,Bottom
C32,35.4330,6.4770,0.00,Bottom
C33,27.3050,8.5090,180.00,Bottom
C34,4.3180,8.7630,-90.00,Bottom
CONN1,32.7660,47.3710,0.00,Top
CONN3,12.7000,2.9210,0.00,Top
D1,3.5560,13.2080,0.00,Bottom
D2,61.5950,9.1440,180.00,Bottom
D3,8.5090,36.2585,180.00,Bottom
FB1,22.2250,13.9700,180.00,Bottom
FB2,22.2250,11.6840,180.00,Bottom
FB3,58.5470,21.3995,180.00,Bottom
FB4,9.2710,24.4475,0.00,Bottom
FB7,40.5130,5.7150,-90.00,Bottom
FB8,33.5280,4.6355,0.00,Bottom
FB9,26.4160,5.7150,180.00,Bottom
FB10,30.8610,5.4610,-90.00,Bottom
HEADPHONE0,51.5620,0.0000,90.00,Top
IC3,32.8930,11.9380,-90.00,Bottom
IC4,22.8600,39.4970,180.00,Bottom
JP4,6.3500,31.2420,90.00,Top
JP5,9.0805,31.2420,90.00,Top
LED1,45.4660,42.4180,0.00,Top
LED2,53.5940,42.4180,0.00,Top
LED3,61.4680,42.4180,0.00,Top
LEFTMIC0,7.1120,22.3520,-90.00,Top
NEOPIX0,4.6990,12.7000,90.00,Top
OSC1,40.7670,12.8270,-90.00,Bottom
Q1,13.4620,32.1945,180.00,Bottom
Q3,31.3690,40.5130,90.00,Bottom
R1,20.5740,39.6240,90.00,Bottom
R2,28.9560,39.2430,-90.00,Bottom
R3,13.4620,29.5910,180.00,Bottom
R4,54.5465,10.5410,0.00,Bottom
R5,34.1630,39.7510,-90.00,Bottom
R6,49.0220,6.0960,0.00,Bottom
R7,3.1750,14.8590,180.00,Bottom
R8,61.9760,10.6680,0.00,Bottom
R9,48.7680,26.6700,0.00,Bottom
R10,43.2435,27.3050,0.00,Bottom
RIGHTMIC0,62.9920,22.3520,90.00,Top
RPI1,0.0000,0.0000,0.00,Top
SENSE0,60.4520,12.7000,-90.00,Top
SW1,60.4520,31.2420,180.00,Top
SW5,49.0220,31.2420,0.00,Top
SW6,6.0325,41.3385,90.00,Top
TFT2,26.1620,33.0200,0.00,Top
TP6,8.1280,39.6240,180.00,Bottom
U3,15.7480,11.5570,90.00,Bottom
U$11,63.3015,6.2765,0.00,Top
U$72,8.4455,6.4135,0.00,Top
U$75,60.7060,24.7650,180.00,Top
U$79,64.6430,27.3685,180.00,Bottom
U$82,26.5120,30.3020,180.00,Bottom
U$84,2.4130,41.2750,90.00,Bottom
U$87,52.7050,1.5240,90.00,Bottom
X1,25.4000,3.6195,180.00,Top
X5,38.1000,3.5560,180.00,Top
