Designator,Comment,Footprint,OOMP ID,Reason
A0,,Adafruit INA3221 Breakout-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
C2,10uF,Adafruit INA3221 Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit INA3221 Breakout-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
IC1,INA3221,Adafruit INA3221 Breakout-import-fps:PVQFN-16,,No verified LCSC part number
J1,3.5mm,Adafruit INA3221 Breakout-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
J2,3.5mm,Adafruit INA3221 Breakout-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
J3,3.5mm,Adafruit INA3221 Breakout-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
PLABEL0,,Adafruit INA3221 Breakout-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit INA3221 Breakout-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit INA3221 Breakout-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit INA3221 Breakout-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit INA3221 Breakout-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit INA3221 Breakout-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit INA3221 Breakout-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit INA3221 Breakout-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit INA3221 Breakout-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit INA3221 Breakout-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit INA3221 Breakout-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit INA3221 Breakout-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit INA3221 Breakout-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit INA3221 Breakout-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit INA3221 Breakout-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit INA3221 Breakout-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit INA3221 Breakout-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit INA3221 Breakout-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,Adafruit INA3221 Breakout-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,Adafruit INA3221 Breakout-import-fps:PLABEL19,,No verified LCSC part number
PLABEL20,,Adafruit INA3221 Breakout-import-fps:PLABEL20,,No verified LCSC part number
PLABEL21,,Adafruit INA3221 Breakout-import-fps:PLABEL21,,No verified LCSC part number
PLABEL22,,Adafruit INA3221 Breakout-import-fps:PLABEL22,,No verified LCSC part number
PLABEL23,,Adafruit INA3221 Breakout-import-fps:PLABEL23,,No verified LCSC part number
PLABEL24,,Adafruit INA3221 Breakout-import-fps:PLABEL24,,No verified LCSC part number
PLABEL25,,Adafruit INA3221 Breakout-import-fps:PLABEL25,,No verified LCSC part number
PLABEL26,,Adafruit INA3221 Breakout-import-fps:PLABEL26,,No verified LCSC part number
PLABEL27,,Adafruit INA3221 Breakout-import-fps:PLABEL27,,No verified LCSC part number
PLABEL28,,Adafruit INA3221 Breakout-import-fps:PLABEL28,,No verified LCSC part number
R1,0.05ohm,Adafruit INA3221 Breakout-import-fps:_1206,,No verified LCSC part number
R2,0.05ohm,Adafruit INA3221 Breakout-import-fps:_1206,,No verified LCSC part number
R5,0.05ohm,Adafruit INA3221 Breakout-import-fps:_1206,,No verified LCSC part number
U$7,,Adafruit INA3221 Breakout-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$30,,Adafruit INA3221 Breakout-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$31,,Adafruit INA3221 Breakout-import-fps:STEMMAQT,,No verified LCSC part number
U$32,,Adafruit INA3221 Breakout-import-fps:STEMMAQT,,No verified LCSC part number
