Comment,Designator,Footprint,LCSC Part #
,"JP2,JP5",Adafruit ESP32 Huzzah Breakout-import-fps:1X15_ROUND_70,C7501589
,U$3,Adafruit ESP32 Huzzah Breakout-import-fps:ADAFRUIT_2.5MM,
,U$12,Adafruit ESP32 Huzzah Breakout-import-fps:ADAFRUIT_TEXT_20MM,
,U$2,Adafruit ESP32 Huzzah Breakout-import-fps:HUZZAHLOGO,
,U$13,Adafruit ESP32 Huzzah Breakout-import-fps:PCBFEAT-REV-040,
10K,R4,Adafruit ESP32 Huzzah Breakout-import-fps:0603-NO,C98220
10uF,"C1,C2,C3,C4",Adafruit ESP32 Huzzah Breakout-import-fps:0805-NO,
1K,R2,Adafruit ESP32 Huzzah Breakout-import-fps:0603-NO,C2907002
1n4148,"D1,D2",Adafruit ESP32 Huzzah Breakout-import-fps:SOD-323,
1uF,C5,Adafruit ESP32 Huzzah Breakout-import-fps:0805-NO,
AP2112-3.3,U1,Adafruit ESP32 Huzzah Breakout-import-fps:SOT23-5,
ESP32_WROOM32,X1,Adafruit ESP32 Huzzah Breakout-import-fps:WROOM32,
FTDI,JP1,Adafruit ESP32 Huzzah Breakout-import-fps:1X06_ROUND_70,C37208
JSTPH,X2,Adafruit ESP32 Huzzah Breakout-import-fps:JSTPH2,
KMR2,"SW1,SW2",Adafruit ESP32 Huzzah Breakout-import-fps:BTN_KMR2_4.6X2.8,
MBR120,"D5,D6",Adafruit ESP32 Huzzah Breakout-import-fps:SOD-123,
RED,D3,Adafruit ESP32 Huzzah Breakout-import-fps:CHIPLED_0805_NOOUTLINE,
