Comment,Designator,Footprint,LCSC Part #
100n,"C2,C3,C4,C6,C9,C10",Capacitor_SMD:C_0402_1005Metric,C1525
10k,"R1,R4,R5,R7",Resistor_SMD:R_0402_1005Metric,C25744
1u,C1,Capacitor_SMD:C_0402_1005Metric,C52923
22u,"C5,C7,C8",Capacitor_Tantalum_SMD:CP_EIA-3216-10_Kemet-I,C11366
2k,R6,Resistor_SMD:R_0402_1005Metric,C4109
5.1k,"R2,R3,R8",Resistor_SMD:R_0402_1005Metric,C25905
AMS1117-3.3,U3,Package_TO_SOT_SMD:SOT-223-3_TabPin2,C6186
CP2102N-Axx-xQFN28,U1,Package_DFN_QFN:QFN-28-1EP_5x5mm_P0.5mm_EP3.35x3.35mm,C6568
ESP32-DevKitC,U4,Espressif:ESP32-DevKitC,-
ESP32-WROOM-E,U2,Espressif:ESP32-WROOM-32E,C701342
LED,D2,LED_SMD:LED_0402_1005Metric,C434447
SP0503BAHT,D1,Package_TO_SOT_SMD:SOT-143,C7074
SS8050,"Q1,Q2",Package_TO_SOT_SMD:SOT-23W,C916392
SW_Push,"SW1,SW2",Button_Switch_SMD:SW_Push_SPST_NO_Alps_SKRK,C720477
USB_C_Receptacle_USB2.0,J1,Connector_USB:USB_C_Receptacle_G-Switch_GT-USB-7010ASV,C2765186
