Designator,Mid X,Mid Y,Rotation,Layer
C103,121.8500,-76.9200,90.00,Top
C104,122.9000,-76.9200,90.00,Top
C105,138.7200,-90.0200,0.00,Top
C106,138.4500,-85.7000,0.00,Top
C107,128.6800,-75.2200,90.00,Top
C108,129.6800,-75.2200,-90.00,Top
C109,130.6800,-75.2200,90.00,Top
C110,125.8800,-76.9200,90.00,Top
C111,132.7000,-75.2200,90.00,Top
C112,136.7500,-78.9000,0.00,Top
C113,139.5250,-83.2500,0.00,Top
C114,126.0500,-86.7300,-90.00,Top
C115,123.1000,-83.5000,90.00,Top
C116,126.8800,-76.9200,90.00,Top
C117,124.8800,-76.9200,90.00,Top
C118,139.5000,-82.2250,0.00,Top
C121,142.8000,-89.8000,0.00,Top
C201,138.3500,-69.1000,-90.00,Top
C202,136.9500,-69.1000,-90.00,Top
C301,107.0300,-100.3500,-90.00,Top
C302,110.1800,-100.3500,-90.00,Top
C303,113.2300,-100.4500,-90.00,Top
C304,107.0300,-105.7000,-90.00,Top
C305,110.1800,-105.7000,-90.00,Top
C306,113.2300,-105.8000,-90.00,Top
C307,116.2000,-100.3000,-90.00,Top
C308,145.5300,-100.3000,-90.00,Top
C309,148.4300,-100.2500,-90.00,Top
C310,115.0000,-105.3500,180.00,Top
C311,145.0000,-105.9000,180.00,Top
C312,148.0000,-105.9000,180.00,Top
C313,151.4050,-100.2250,-90.00,Top
C314,154.3800,-100.2500,-90.00,Top
C315,150.6000,-105.9000,180.00,Top
C316,153.7000,-105.9000,180.00,Top
C401,146.2000,-66.0500,-90.00,Top
C402,146.2000,-68.1000,90.00,Top
C403,126.3956,-99.7272,180.00,Top
C404,114.4100,-70.0000,180.00,Top
C405,121.0700,-85.6200,-90.00,Top
C406,122.1700,-85.6200,90.00,Top
C407,112.4300,-70.0000,0.00,Top
C408,110.9000,-67.6500,90.00,Top
C413,140.6000,-73.0500,0.00,Top
C414,140.6000,-74.1000,180.00,Top
C415,134.9000,-73.1000,-90.00,Top
C416,140.6000,-75.3000,180.00,Top
C501,129.1586,-99.7372,0.00,Top
C502,124.6280,-99.0782,90.00,Top
C503,141.2240,-97.5360,-90.00,Top
