Designator,Comment,Footprint,OOMP ID,Reason
C1,2.2uF+,Adafruit_tftlcd8bit-import-fps:C0805K,,No verified LCSC part number
C2,0.1uF,Adafruit_tftlcd8bit-import-fps:C0805K,,No verified LCSC part number
C3,0.1uF,Adafruit_tftlcd8bit-import-fps:C0805K,,No verified LCSC part number
C4,0.1uF,Adafruit_tftlcd8bit-import-fps:C0805K,,No verified LCSC part number
C5,2.2uF+,Adafruit_tftlcd8bit-import-fps:C0805K,,No verified LCSC part number
CN1,ILI9325_28TFT,Adafruit_tftlcd8bit-import-fps:ILI9325_28INCH_TS,,No verified LCSC part number
IC1,LP298XS,Adafruit_tftlcd8bit-import-fps:SOT23-5L,,No verified LCSC part number
IC2,74ACT245DW,Adafruit_tftlcd8bit-import-fps:SO20W,,No verified LCSC part number
IC3,74ACT245DW,Adafruit_tftlcd8bit-import-fps:SO20W,,No verified LCSC part number
Q1,2222,Adafruit_tftlcd8bit-import-fps:SOT23-BEC,,No verified LCSC part number
U$3,,Adafruit_tftlcd8bit-import-fps:ADAFRUIT200MIL,,No verified LCSC part number
U$9,FIDUCIAL,Adafruit_tftlcd8bit-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$11,FIDUCIAL,Adafruit_tftlcd8bit-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
UNK2X10BREAKOUT0,,Adafruit_tftlcd8bit-import-fps:2X10,,No verified LCSC part number
