Comment,Designator,Footprint,LCSC Part #
,UNK1X20BREAKOUT0,Adafruit_tftlcd8bit-import-fps:1X20,C50981
,UNK2X10BREAKOUT0,Adafruit_tftlcd8bit-import-fps:2X10,
,U$3,Adafruit_tftlcd8bit-import-fps:ADAFRUIT200MIL,
0.1uF,"C2,C3,C4",Adafruit_tftlcd8bit-import-fps:C0805K,
1K,R5,Adafruit_tftlcd8bit-import-fps:R0805,C17513
2.2uF+,"C1,C5",Adafruit_tftlcd8bit-import-fps:C0805K,
2222,Q1,Adafruit_tftlcd8bit-import-fps:SOT23-BEC,
47,"R1,R2,R3,R4",Adafruit_tftlcd8bit-import-fps:R0805,C2907268
74ACT245DW,"IC2,IC3",Adafruit_tftlcd8bit-import-fps:SO20W,
FIDUCIAL,"U$9,U$11",Adafruit_tftlcd8bit-import-fps:FIDUCIAL_1MM,
ILI9325_28TFT,CN1,Adafruit_tftlcd8bit-import-fps:ILI9325_28INCH_TS,
LP298XS,IC1,Adafruit_tftlcd8bit-import-fps:SOT23-5L,
