Designator,Comment,Footprint,OOMP ID,Reason
C1,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C2,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C3,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C4,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C5,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C6,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C7,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C9,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C10,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C11,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C12,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C13,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C14,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C15,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C17,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C18,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C19,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C20,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C21,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C22,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C23,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C25,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C26,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C27,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C28,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C29,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C30,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C31,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C33,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C34,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C35,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C36,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C37,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C38,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C39,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C41,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C42,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C43,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C44,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C45,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C46,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C47,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C49,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C50,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C51,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C52,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C53,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C54,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C55,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C57,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C58,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C59,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C60,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C61,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C62,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
C63,,Adafruit_NeoMatrix_8x8 v2-import-fps:0805-NO,,No verified LCSC part number
