Designator,Comment,Footprint,OOMP ID,Reason
C4,10uF,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,Green,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
PLABEL0,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL10,,No verified LCSC part number
Q2,BSS138,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
R1,4.7ohm,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0603-NO,,No verified LCSC part number
U1,AP2127-3.3K,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:SOT23-5,,No verified LCSC part number
U$34,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$35,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$36,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:STEMMAQT,,No verified LCSC part number
U$37,,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:STEMMAQT,,No verified LCSC part number
X1,SGP41,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:SGP30,,No verified LCSC part number
