Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:1X05_ROUND_70,C42431835
,U$34,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:ADAFRUIT_3.5MM,
,U$35,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL0,
,PLABEL1,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL1,
,PLABEL10,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL10,
,PLABEL2,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL2,
,PLABEL3,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL3,
,PLABEL4,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL4,
,PLABEL5,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL5,
,PLABEL6,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL6,
,PLABEL7,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL7,
,PLABEL8,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL8,
,PLABEL9,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:PLABEL9,
,"U$36,U$37",Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:STEMMAQT,
0.1uF,C6,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0603-NO,C14663
10K,R2,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0603-NO,C98220
10K Pack,R3,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:RESPACK_4X0603,C98220
10uF,"C4,C5",Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0805-NO,
4.7ohm,R1,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:0603-NO,
AP2127-3.3K,U1,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:SOT23-5,
BSS138,Q2,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:SOT363,
Green,D1,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:CHIPLED_0603_NOOUTLINE,
SGP41,X1,Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:SGP30,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit SGP41 Gas Sensor Breakout rev A-import-fps:JST_SH4,C160404
