Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit I2C QT Rotary Encoder-import-fps:1X06_ROUND_70,C37208
,U$32,Adafruit I2C QT Rotary Encoder-import-fps:ADAFRUIT_3.5MM,
,U$33,Adafruit I2C QT Rotary Encoder-import-fps:PCBFEAT-REV-040,
,"U$34,U$35",Adafruit I2C QT Rotary Encoder-import-fps:STEMMAQT,
0.1uF,C4,Adafruit I2C QT Rotary Encoder-import-fps:0603-NO,C14663
10K,"R1,R2,R7",Adafruit I2C QT Rotary Encoder-import-fps:0603-NO,C98220
10K,R6,Adafruit I2C QT Rotary Encoder-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3",Adafruit I2C QT Rotary Encoder-import-fps:0805-NO,
AP2112K-3.3,U1,Adafruit I2C QT Rotary Encoder-import-fps:SOT23-5,
ATSAMD09D14A-MU,IC1,Adafruit I2C QT Rotary Encoder-import-fps:QFN24_4MM,
BSS138,Q2,Adafruit I2C QT Rotary Encoder-import-fps:SOT363,
GREEN,D1,Adafruit I2C QT Rotary Encoder-import-fps:CHIPLED_0603_NOOUTLINE,
red,D2,Adafruit I2C QT Rotary Encoder-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit I2C QT Rotary Encoder-import-fps:JST_SH4,C160404
TPTP15R,"TP1,TP2,TP3",Adafruit I2C QT Rotary Encoder-import-fps:TP15R,
WS2812B_SK6812E,LED1,Adafruit I2C QT Rotary Encoder-import-fps:NEO3535_REVERSE,
