Designator,Mid X,Mid Y,Rotation,Layer
C2,7.8740,13.5890,90.00,Top
C3,12.8270,6.2230,180.00,Top
C4,16.5100,8.3820,0.00,Top
CONN3,22.8600,12.7000,90.00,Top
CONN4,2.5400,12.7000,-90.00,Top
D1,23.3680,8.5090,90.00,Top
D2,1.9050,16.7640,-90.00,Top
IC1,12.1412,14.4526,-135.00,Top
JP2,12.7000,2.5400,180.00,Top
LED1,12.7000,23.1140,180.00,Bottom
Q2,17.3990,12.1920,-90.00,Top
R1,13.3858,8.4328,0.00,Top
R2,1.9050,18.9230,180.00,Top
R6,22.8600,18.4150,180.00,Top
R7,23.2410,6.2230,0.00,Top
TP1,12.2936,10.2108,0.00,Top
TP2,14.3764,10.2108,0.00,Top
TP3,10.4648,10.9220,0.00,Top
U1,2.5400,6.9850,180.00,Top
U$32,3.0480,17.2720,0.00,Top
U$33,5.7150,6.2230,0.00,Top
U$34,22.4790,8.2550,90.00,Bottom
U$35,2.9210,17.1450,-90.00,Bottom
