Designator,Mid X,Mid Y,Rotation,Layer
C1,11.3800,16.2000,-90.00,Top
C2,32.4710,7.0060,0.00,Top
C3,42.4640,16.6580,180.00,Top
C4,39.8780,20.7010,90.00,Top
C5,38.2270,13.2080,180.00,Top
C6,38.7350,17.5260,180.00,Top
C7,38.2270,9.7790,180.00,Top
FB1,38.2270,8.1280,180.00,Top
FB2,38.2270,11.5570,180.00,Top
FB3,38.2270,15.4940,180.00,Top
FB4,38.1000,20.7010,90.00,Top
IC1,44.0680,11.1960,0.00,Top
J1,24.1800,20.7000,0.00,Top
J2,23.1800,2.3500,180.00,Top
LED1,7.6800,20.2920,0.00,Top
LED2,43.9700,5.4540,90.00,Top
R1,46.1650,16.5330,180.00,Top
R2,42.3810,2.8580,90.00,Top
R3,5.8520,20.3040,90.00,Top
U$18,40.6400,6.3500,180.00,Bottom
U$19,31.6230,13.2080,-90.00,Top
X1,4.7800,11.5000,-90.00,Top
Y1,40.0910,3.5120,-90.00,Top
