Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit BNO055 STEMMA QT-import-fps:1X04_ROUND_76,C42431795
,JP3,Adafruit BNO055 STEMMA QT-import-fps:1X06_ROUND_70,C37208
,U$51,Adafruit BNO055 STEMMA QT-import-fps:ADAFRUIT_3.5MM,
,U$52,Adafruit BNO055 STEMMA QT-import-fps:PCBFEAT-REV-040,
,"U$53,U$54",Adafruit BNO055 STEMMA QT-import-fps:STEMMAQT,
0.1uF,"C3,C9",Adafruit BNO055 STEMMA QT-import-fps:0603-NO,C14663
10K,R4,Adafruit BNO055 STEMMA QT-import-fps:0603-NO,C98220
10K,"R1,R3",Adafruit BNO055 STEMMA QT-import-fps:RESPACK_4X0603,C98220
10uF,"C7,C8",Adafruit BNO055 STEMMA QT-import-fps:0805-NO,
1n4148,D1,Adafruit BNO055 STEMMA QT-import-fps:SOD-323,
22pF,"C1,C2",Adafruit BNO055 STEMMA QT-import-fps:0603-NO,C105620
32.768,X2,Adafruit BNO055 STEMMA QT-import-fps:XTAL3215,
AP2112K-3.3,U2,Adafruit BNO055 STEMMA QT-import-fps:SOT23-5,
BNO055,U$2,Adafruit BNO055 STEMMA QT-import-fps:BNO055,
BSS138,Q3,Adafruit BNO055 STEMMA QT-import-fps:SOT363,
GREEN,D2,Adafruit BNO055 STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit BNO055 STEMMA QT-import-fps:JST_SH4,C160404
