Designator,Comment,Footprint,OOMP ID,Reason
C7,10uF,Adafruit BNO055 STEMMA QT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10uF,Adafruit BNO055 STEMMA QT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,1n4148,Adafruit BNO055 STEMMA QT-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
D2,GREEN,Adafruit BNO055 STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
Q3,BSS138,Adafruit BNO055 STEMMA QT-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
U2,AP2112K-3.3,Adafruit BNO055 STEMMA QT-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U$2,BNO055,Adafruit BNO055 STEMMA QT-import-fps:BNO055,,No verified LCSC part number
U$51,,Adafruit BNO055 STEMMA QT-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$52,,Adafruit BNO055 STEMMA QT-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$53,,Adafruit BNO055 STEMMA QT-import-fps:STEMMAQT,,No verified LCSC part number
U$54,,Adafruit BNO055 STEMMA QT-import-fps:STEMMAQT,,No verified LCSC part number
X2,32.768,Adafruit BNO055 STEMMA QT-import-fps:XTAL3215,,No verified LCSC part number
