Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather M4 Express CAN-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather M4 Express CAN-import-fps:1X16_ROUND,C7501270
,U$1,Adafruit Feather M4 Express CAN-import-fps:ADAFRUIT_2.5MM,
,U$12,Adafruit Feather M4 Express CAN-import-fps:ADAFRUIT_3.5MM,
,U$9,Adafruit Feather M4 Express CAN-import-fps:FEATHERLOGO,
,U$13,Adafruit Feather M4 Express CAN-import-fps:PCBFEAT-REV-040,
,"TP1,TP2",Adafruit Feather M4 Express CAN-import-fps:TESTPOINT_ROUND_1.5MM,
100K,R9,Adafruit Feather M4 Express CAN-import-fps:RESPACK_4X0603_NO,C25803
10K,"R2,R3,R4,R5,R6,R7",Adafruit Feather M4 Express CAN-import-fps:0603-NO,C98220
10uF,"C5,C13,C17",Adafruit Feather M4 Express CAN-import-fps:0805-NO,
10uF,C16,Adafruit Feather M4 Express CAN-import-fps:_0805MP,
10uH,L2,Adafruit Feather M4 Express CAN-import-fps:INDUCTOR_1007,
10µF,"C3,C6,C8",Adafruit Feather M4 Express CAN-import-fps:0805-NO,
1uF,"C7,C10,C11,C12,C14,C15",Adafruit Feather M4 Express CAN-import-fps:0603-NO,C5673
1uF,C18,Adafruit Feather M4 Express CAN-import-fps:0805_10MGAP,
22pF,"C2,C4",Adafruit Feather M4 Express CAN-import-fps:0603-NO,C105620
2MB Flash,U1,Adafruit Feather M4 Express CAN-import-fps:USON8,
3.5mm,X4,Adafruit Feather M4 Express CAN-import-fps:TERMBLOCK_1X3-3.5MM,
32.768,X2,Adafruit Feather M4 Express CAN-import-fps:XTAL3215,
5.1K,"R8,R12,R13",Adafruit Feather M4 Express CAN-import-fps:0603-NO,C23186
60 ohm,"R10,R11",Adafruit Feather M4 Express CAN-import-fps:0805-NO,
AP2112-3.3,U2,Adafruit Feather M4 Express CAN-import-fps:SOT23-5@1,
AP3602,IC3,Adafruit Feather M4 Express CAN-import-fps:SOT23-6,
ATSAMD51J,U$14,Adafruit Feather M4 Express CAN-import-fps:PQFN64-1,
DMG341,Q3,Adafruit Feather M4 Express CAN-import-fps:SOT23-R,
FIDUCIAL_1MM,"U$34,U$35",Adafruit Feather M4 Express CAN-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather M4 Express CAN-import-fps:JSTPH2_BATT,
KMR2,SW1,Adafruit Feather M4 Express CAN-import-fps:BTN_KMR2_4.6X2.8,
MBR540,D4,Adafruit Feather M4 Express CAN-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit Feather M4 Express CAN-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit Feather M4 Express CAN-import-fps:CHIPLED_0603_NOOUTLINE,
RED,L0,Adafruit Feather M4 Express CAN-import-fps:CHIPLED_0603_NOOUTLINE,
TCAN1051HGV,IC1,Adafruit Feather M4 Express CAN-import-fps:SOIC8_150MIL,
"TPB1,27","D+1,D-1","Adafruit Feather M4 Express CAN-import-fps:B1,27",
USB Type C,X6,Adafruit Feather M4 Express CAN-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B3535,LED1,Adafruit Feather M4 Express CAN-import-fps:LED3535,
