Ref,Val,Package,PosX,PosY,Rot,Side
"SJ1","","SOLDERJUMPER_CLOSEDWIRE",1.651000,9.779000,-0.000000,bottom
"SJ2","","SOLDERJUMPER_CLOSEDWIRE",13.081000,9.779000,-0.000000,bottom
"U$11","","PCBFEAT-REV-040",7.302500,12.255500,180.000000,bottom
"C1","1uF","0805-NO",-0.127000,6.223000,90.000000,top
"D1","GREEN","CHIPLED_0805_NOOUTLINE",13.716000,10.922000,-90.000000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",7.366000,14.224000,0.000000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",15.113000,1.778000,0.000000,top
"JP1","","1X05_ROUND_70",7.366000,2.159000,0.000000,top
"Q1","DMG3415","SOT23-WIDE",11.938000,6.858000,180.000000,top
"R1","1K","0805-NO",13.589000,12.700000,0.000000,top
"R2","1M","0805-NO",14.859000,6.350000,-90.000000,top
"SW1","EVQQ","EVQ-Q2_SMALLER",7.366000,14.224000,-90.000000,top
"U$5","","ADAFRUIT_3.5MM",0.254000,10.414000,0.000000,top
"U$7","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",13.716000,16.129000,0.000000,top
"U$8","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",1.016000,16.129000,0.000000,top
"U2","TPL5110","SOT23-6",7.112000,6.731000,-90.000000,top
"VR1","200k","TRIMPOT_BOURNS_TC33X-2",2.794000,6.794500,0.000000,top
