Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit 1.54inch 240x240-import-fps:1X12_ROUND_76MIL,C7501588
,U$1,Adafruit 1.54inch 240x240-import-fps:ADAFRUIT_5MM,
,U$2,Adafruit 1.54inch 240x240-import-fps:PCBFEAT-REV-040,
0.1uF,"C3,C5",Adafruit 1.54inch 240x240-import-fps:0603-NO,C14663
10,R5,Adafruit 1.54inch 240x240-import-fps:0603-NO,C22859
10K,"R1,R2,R3,R4",Adafruit 1.54inch 240x240-import-fps:0603-NO,C98220
10uF,"C1,C2,C4",Adafruit 1.54inch 240x240-import-fps:0805-NO,
74HC4050PWR,U1,Adafruit 1.54inch 240x240-import-fps:TSSOP16,
AP2112,IC2,Adafruit 1.54inch 240x240-import-fps:SOT23-5L,
APX803-SAG,IC4,Adafruit 1.54inch 240x240-import-fps:SOT23,
BSS138,Q3,Adafruit 1.54inch 240x240-import-fps:SOT23-WIDE,C52895
DISP_TFT_1.54IN_240X240_22P,TFT1,Adafruit 1.54inch 240x240-import-fps:TFT_1.54IN_240X240_22PIN,
FIDUCIAL_1MM,"U$4,U$5",Adafruit 1.54inch 240x240-import-fps:FIDUCIAL_1MM,
MICROSD,Q2,Adafruit 1.54inch 240x240-import-fps:MICROSD,
