Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit 1.54inch 240x240-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,Adafruit 1.54inch 240x240-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,10uF,Adafruit 1.54inch 240x240-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
IC2,AP2112,Adafruit 1.54inch 240x240-import-fps:SOT23-5L,,No verified LCSC part number
IC4,APX803-SAG,Adafruit 1.54inch 240x240-import-fps:SOT23,,No verified LCSC part number
Q2,MICROSD,Adafruit 1.54inch 240x240-import-fps:MICROSD,,No verified LCSC part number
TFT1,DISP_TFT_1.54IN_240X240_22P,Adafruit 1.54inch 240x240-import-fps:TFT_1.54IN_240X240_22PIN,,No verified LCSC part number
U1,74HC4050PWR,Adafruit 1.54inch 240x240-import-fps:TSSOP16,,No verified LCSC part number
U$1,,Adafruit 1.54inch 240x240-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$2,,Adafruit 1.54inch 240x240-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$4,FIDUCIAL_1MM,Adafruit 1.54inch 240x240-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$5,FIDUCIAL_1MM,Adafruit 1.54inch 240x240-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
