Designator,Mid X,Mid Y,Rotation,Layer
C1,-18.7960,8.6360,180.00,Top
C3,19.5580,4.8260,0.00,Top
C4,-5.3340,0.7620,-90.00,Top
C5,23.1140,-2.2860,0.00,Top
IC1,19.5580,0.2540,0.00,Top
IC2,0.2540,18.5420,180.00,Top
IC3,15.2400,18.2880,180.00,Top
IC4,5.5880,9.1440,0.00,Top
JP1,0.0000,38.1000,180.00,Top
JP2,0.0000,-38.1000,180.00,Top
Q2,-8.8900,-29.9720,180.00,Top
Q3,-4.9530,-29.9720,180.00,Top
Q4,-16.7640,-0.1270,0.00,Top
R1,-13.7160,0.7620,-90.00,Top
R2,-11.6840,0.7620,-90.00,Top
R3,-9.6520,0.7620,-90.00,Top
R4,-7.6200,0.7620,-90.00,Top
R5,-17.0180,3.3020,180.00,Top
R6,8.3820,9.9060,90.00,Top
R7,8.5090,27.5590,0.00,Top
R8,-22.4790,-27.4320,90.00,Top
R9,-20.0660,-28.0670,90.00,Top
R10,-14.8590,-28.0670,-90.00,Top
R11,-17.5260,-28.0670,-90.00,Top
R12,7.7470,23.4950,-90.00,Top
R13,-8.7630,-32.7660,0.00,Top
R14,-4.9530,-32.7660,180.00,Top
R15,-4.9530,-26.9240,180.00,Top
R16,-8.8900,-26.9240,0.00,Top
U$9,18.5420,-17.7800,0.00,Top
U$10,0.0000,2.5400,180.00,Bottom
U$11,-22.3520,28.4480,0.00,Top
U$19,-12.4460,0.8890,0.00,Top
U$23,-16.0020,-7.6200,0.00,Top
X1,-8.3820,25.6540,-90.00,Top
