Designator,Mid X,Mid Y,Rotation,Layer
JP1,3.8100,0.0000,-90.00,Top
JP2,-3.8100,0.0000,-90.00,Top
Q1,0.0000,-1.9050,-90.00,Bottom
Q2,0.0000,1.9050,90.00,Bottom
U$1,0.0000,-0.5080,-90.00,Top
U$2,-1.1430,1.1430,0.00,Top
