Designator,Mid X,Mid Y,Rotation,Layer
C1,13.9465,9.6470,-90.00,Top
C2,28.0035,18.4150,0.00,Top
C3,26.4795,16.1290,-90.00,Top
C4,15.0530,13.8915,180.00,Top
C5,44.0055,7.7978,-90.00,Top
C6,27.8765,9.5250,90.00,Top
C7,39.3700,7.6835,90.00,Top
C8,40.8940,7.6835,-90.00,Top
C9,24.8920,18.4023,0.00,Top
C10,38.3463,5.2782,0.00,Top
C11,15.1130,6.4135,90.00,Top
C12,27.3685,12.8905,90.00,Top
C13,32.4485,5.7150,180.00,Top
C14,33.9725,17.6530,0.00,Top
C15,37.7825,17.4625,180.00,Top
C16,42.4180,7.6835,-90.00,Top
C20,15.8750,17.2085,-90.00,Top
CHG0,1.7780,5.3975,-90.00,Top
CONN1,48.2600,8.2550,90.00,Top
D4,12.0015,12.1920,180.00,Top
D+1,1.4605,10.2235,180.00,Bottom
D-1,1.3970,12.8270,180.00,Bottom
IC1,34.4170,11.4300,-90.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.6535,0.00,Top
L0,1.8195,17.4225,90.00,Top
LED1,17.7546,5.9817,-90.00,Top
Q3,11.3665,9.7790,0.00,Top
R1,14.3510,4.1275,180.00,Top
R2,5.7658,4.5085,0.00,Top
R3,18.9611,11.3665,90.00,Top
R4,21.8440,18.4150,180.00,Top
R5,45.3898,13.2588,-90.00,Top
R6,28.6385,12.8905,-90.00,Top
R7,5.6896,20.9042,-90.00,Top
R8,18.3515,18.4150,0.00,Top
R9,7.6835,12.3190,90.00,Top
R10,8.3820,9.2710,90.00,Top
R11,45.3390,16.2560,90.00,Top
R12,8.0645,6.0960,90.00,Top
R13,5.6515,17.9070,-90.00,Top
SW1,11.8110,6.4135,180.00,Top
SW2,49.0220,15.2400,90.00,Top
TP1,25.4000,9.6520,180.00,Bottom
TP2,27.9400,11.4300,180.00,Bottom
TP3,47.7520,12.8270,180.00,Bottom
U1,42.2910,14.7320,180.00,Top
U2,16.5100,10.9855,0.00,Top
U3,18.5420,15.5321,0.00,Top
U$1,50.8000,0.0000,180.00,Bottom
U$13,3.4925,17.0815,180.00,Bottom
U$34,10.7950,20.4470,-90.00,Top
U$35,46.4022,0.7690,-90.00,Top
U$43,0.0000,0.0000,0.00,Top
X1,10.9220,19.3040,0.00,Top
X2,23.1775,10.2870,-90.00,Top
X6,2.6035,11.4300,-90.00,Top
Y1,28.3210,16.1925,-90.00,Top
